TripCode,SampleDepth_m,Station,Longitude,Latitude,SampleDateLocal,Year,Month,Day,Time_24hr,SampleDateUTC,Biomass_mgm3,Secchi_m,IMOSsampleCode,Silicate_umolL,Phosphate_umolL,Ammonium_umolL,Nitrate_umolL,Nitrite_umolL,Oxygen_umolL,DIC_umolkg,TAlkalinity_umolkg,Salinity_PSU,Prochlorococcus_cellsml,Synecochoccus_cellsml,Picoeukaryotes_cellsml,CPHL_C3,MG_DVP,CPHL_C2,CPHL_C1,CPHL_C1C2,CPHLIDE_A,PHIDE_A,PERID,PYROPHIDE_A,BUT_FUCO,FUCO,NEO,KETO_HEX_FUCO,PRAS,VIOLA,HEX_FUCO,ASTA,DIADCHR,DIADINO,DINO,ANTH,ALLO,MYXO,DIATO,ZEA,LUT,CANTHA,GYRO,DV_CPHL_B,CPHL_B,DV_CPHL_B_AND_CPHL_B,DV_CPHL_A,CPHL_A,DV_CPHL_A_AND_CPHL_A,ECHIN,PHYTIN_B,PHYTIN_A,LYCO,BETA_EPI_CAR,BETA_BETA_CAR,ALPHA_BETA_CAR,PYROPHYTIN_A,TSS_mgL,InorganicFraction_mgL,OrganicFraction_mgL,CTDDensity_kgm3,CTDTemperature,CTDConductivity_sm,CTDSalinity,CTDChlF_mgm3,CTDTurbidity_ntu
MAI20130313,40,Maria Island,148.23333,-42.59667,2013-03-14T10:00:00Z,2013,3,14,10:00:00,2013-03-13T23:00:00Z,4.51764,15,NRSMAI20130313_040,0.5,0.19,0.05,0,,248.1,0,,35.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.8073,17.3941,4.5623,35.2715,0.6052,0.3089
MAI20130313,50,Maria Island,148.23333,-42.59667,2013-03-14T10:00:00Z,2013,3,14,10:00:00,2013-03-13T23:00:00Z,4.51764,15,NRSMAI20130313_050,1.6,0.43,0.07,3.4,,230.3,2086.15,2327.55,35.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.884,17.2169,4.5477,35.2962,0.6217,0.2117
MAI20130313,60,Maria Island,148.23333,-42.59667,2013-03-14T10:00:00Z,2013,3,14,10:00:00,2013-03-13T23:00:00Z,4.51764,15,NRSMAI20130313_060,1.4,0.43,0.09,3.6,,229.8,0,,35.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.3588,15.1604,4.3391,35.2623,0.2973,0.2501
MAI20130313,75,Maria Island,148.23333,-42.59667,2013-03-14T10:00:00Z,2013,3,14,10:00:00,2013-03-13T23:00:00Z,4.51764,15,NRSMAI20130313_075,1.9,0.55,0.14,5.5,,226.9,2096.37,2318.35,35.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.5822,14.4335,4.2604,35.1924,0.1447,0.3637
MAI20130313,85,Maria Island,148.23333,-42.59667,2013-03-14T10:00:00Z,2013,3,14,10:00:00,2013-03-13T23:00:00Z,4.51764,15,NRSMAI20130313_085,2.1,0.56,0.11,5.7,,225.8,2100.01,2316.33,35.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAI20130424,0,Maria Island,148.23333,-42.59667,2013-04-24T10:50:00Z,2013,4,24,10:50:00,2013-04-24T00:50:00Z,8.31689,15,NRSMAI20130424_000,0.2,0.22,0.47,1.1,,,2069.5,2327.84,35.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAI20130424,10,Maria Island,148.23333,-42.59667,2013-04-24T10:50:00Z,2013,4,24,10:50:00,2013-04-24T00:50:00Z,8.31689,15,NRSMAI20130424_010,0.3,0.22,0.3,1.2,,218.5,2072.73,2327.53,35.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.9564,16.4941,4.4809,35.3623,0.1791,0.2126
MAI20130424,20,Maria Island,148.23333,-42.59667,2013-04-24T10:50:00Z,2013,4,24,10:50:00,2013-04-24T00:50:00Z,8.31689,15,NRSMAI20130424_020,0.3,0.22,0.3,1.2,,240.4,0,,35.362,,,,0.031,0,0.061,0,,0.012,0,0.013,0,0.019,0.026,0.009,0,0.021,0.01,0.058,0.004,0,0.014,0,0,0.025,0,0,0.096,0,0,0,0,0.085,0.085,0.005,0.373,0.378,0,0,0,0,,,0.014,0,,,,1026.0024,16.4878,4.4806,35.3607,0.3151,0.219
MAI20130424,30,Maria Island,148.23333,-42.59667,2013-04-24T10:50:00Z,2013,4,24,10:50:00,2013-04-24T00:50:00Z,8.31689,15,NRSMAI20130424_030,0.3,0.22,0.69,1.2,,,2071.04,2325.69,35.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.0454,16.4822,4.4803,35.3597,0.3094,0.2107
MAI20130424,40,Maria Island,148.23333,-42.59667,2013-04-24T10:50:00Z,2013,4,24,10:50:00,2013-04-24T00:50:00Z,8.31689,15,NRSMAI20130424_040,0.3,0.35,0.29,1.2,,240.1,0,,35.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.0944,16.4422,4.4759,35.3521,0.3121,0.2282
MAI20130424,50,Maria Island,148.23333,-42.59667,2013-04-24T10:50:00Z,2013,4,24,10:50:00,2013-04-24T00:50:00Z,8.31689,15,NRSMAI20130424_050,0.2,0.22,0.11,1.1,,240.4,2070.12,2324.96,35.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.1425,16.3995,4.4713,35.345,0.3767,0.2213
MAI20130424,60,Maria Island,148.23333,-42.59667,2013-04-24T10:50:00Z,2013,4,24,10:50:00,2013-04-24T00:50:00Z,8.31689,15,NRSMAI20130424_060,0.2,0.22,0.37,0.8,,241.7,0,,35.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.1912,16.38,4.4696,35.3436,0.3559,0.2209
MAI20130424,75,Maria Island,148.23333,-42.59667,2013-04-24T10:50:00Z,2013,4,24,10:50:00,2013-04-24T00:50:00Z,8.31689,15,NRSMAI20130424_075,0.2,0.21,0.8,0.9,,241.7,2070.83,2327.31,35.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.2531,16.263,4.4571,35.3308,0.3654,0.2254
MAI20130424,82,Maria Island,148.23333,-42.59667,2013-04-24T10:50:00Z,2013,4,24,10:50:00,2013-04-24T00:50:00Z,8.31689,15,NRSMAI20130424_082,0.2,0.21,0.42,0.9,,243.7,2073.9,2327.96,35.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAI20130528,0,Maria Island,148.23333,-42.59667,2013-05-28T10:56:00Z,2013,5,28,10:56:00,2013-05-28T00:56:00Z,,19,NRSMAI20130528_000,0.5,0.26,0.01,2.4,,268.5,2094.13,2330.56,35.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAI20130528,10,Maria Island,148.23333,-42.59667,2013-05-28T10:56:00Z,2013,5,28,10:56:00,2013-05-28T00:56:00Z,,19,NRSMAI20130528_010,0.5,0.31,0.01,2.4,,255.8,2095.91,2332.35,35.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.3051,15.0751,4.343,35.3955,0.2038,0.2275
MAI20130528,20,Maria Island,148.23333,-42.59667,2013-05-28T10:56:00Z,2013,5,28,10:56:00,2013-05-28T00:56:00Z,,19,NRSMAI20130528_020,0.6,0.26,0,2.4,,257.4,0,,35.402,,,,0.048,0,0.058,0,,0.008,0,0.006,0,0.037,0.053,0.01,0,0.025,0.01,0.069,0,0,0.02,0,0,0.016,0,0,0.007,0,0,0,0,0.092,0.092,0,0.437,0.437,0,0,0,0,,,0.014,0,,,,1026.3528,15.0681,4.343,35.3979,0.3442,0.2384
MAI20130528,30,Maria Island,148.23333,-42.59667,2013-05-28T10:56:00Z,2013,5,28,10:56:00,2013-05-28T00:56:00Z,,19,NRSMAI20130528_030,0.6,0.28,0,2.4,,265.4,2096.37,2328.44,35.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.3967,15.067,4.3433,35.3979,0.338,0.2643
MAI20130528,40,Maria Island,148.23333,-42.59667,2013-05-28T10:56:00Z,2013,5,28,10:56:00,2013-05-28T00:56:00Z,,19,NRSMAI20130528_040,0.6,0.28,0,2.5,,256.7,0,,35.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.4451,15.0625,4.3435,35.3993,0.3349,0.242
MAI20130528,50,Maria Island,148.23333,-42.59667,2013-05-28T10:56:00Z,2013,5,28,10:56:00,2013-05-28T00:56:00Z,,19,NRSMAI20130528_050,0.6,0.26,0,2.4,,251.5,2096.63,2329.38,35.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.4918,15.0546,4.3434,35.4013,0.3454,0.2572
MAI20130528,60,Maria Island,148.23333,-42.59667,2013-05-28T10:56:00Z,2013,5,28,10:56:00,2013-05-28T00:56:00Z,,19,NRSMAI20130528_060,0.6,0.27,0.33,2.4,,297,2096.98,2330.24,35.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.5465,15.0347,4.3425,35.4071,0.3411,0.2498
MAI20130528,75,Maria Island,148.23333,-42.59667,2013-05-28T10:56:00Z,2013,5,28,10:56:00,2013-05-28T00:56:00Z,,19,NRSMAI20130528_075,0.6,0.31,0.02,2.3,,266,2096.61,2330.08,35.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.6241,15.0455,4.3462,35.4247,0.3529,0.2589
MAI20130528,82,Maria Island,148.23333,-42.59667,2013-05-28T10:56:00Z,2013,5,28,10:56:00,2013-05-28T00:56:00Z,,19,NRSMAI20130528_082,0.6,0.31,0.04,2.2,,262.2,2095.98,2330.88,35.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAI20130611,0,Maria Island,148.23333,-42.59667,2013-06-11T11:55:00Z,2013,6,11,11:55:00,2013-06-11T01:55:00Z,2.9926,21,NRSMAI20130611_000,0.4,0.32,0.16,2.3,,261.3,0,,35.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAI20130611,10,Maria Island,148.23333,-42.59667,2013-06-11T11:55:00Z,2013,6,11,11:55:00,2013-06-11T01:55:00Z,2.9926,21,NRSMAI20130611_010,0.4,0.31,0.13,2.3,,260.7,0,,35.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.3929,14.5013,4.2808,35.3463,0.2181,0.191
MAI20130611,20,Maria Island,148.23333,-42.59667,2013-06-11T11:55:00Z,2013,6,11,11:55:00,2013-06-11T01:55:00Z,2.9926,21,NRSMAI20130611_020,0.3,0.34,0.08,2.3,,259.2,0,,35.386,,,,0.038,0,0.048,0,,0.007,0,0.006,0,0.036,0.026,0.006,0,0.013,0.005,0.05,0,0,0.012,0,0,0.008,0,0,0.004,0,0,0,0,0.05,0.05,0,0.242,0.242,0,0,0,0,,,0.008,0,,,,1026.4373,14.4977,4.2808,35.3463,0.2219,0.1854
MAI20130611,30,Maria Island,148.23333,-42.59667,2013-06-11T11:55:00Z,2013,6,11,11:55:00,2013-06-11T01:55:00Z,2.9926,21,NRSMAI20130611_030,0.3,0.33,0.07,2.3,,260.1,0,,35.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.4838,14.4938,4.2809,35.3462,0.222,0.1951
MAI20130611,40,Maria Island,148.23333,-42.59667,2013-06-11T11:55:00Z,2013,6,11,11:55:00,2013-06-11T01:55:00Z,2.9926,21,NRSMAI20130611_040,0.3,0.33,0.09,2.3,,260.5,0,,35.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.5273,14.4938,4.2812,35.3452,0.2287,0.1918
MAI20130611,50,Maria Island,148.23333,-42.59667,2013-06-11T11:55:00Z,2013,6,11,11:55:00,2013-06-11T01:55:00Z,2.9926,21,NRSMAI20130611_050,0.3,0.33,0.06,2.3,,260.4,0,,35.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.5714,14.4951,4.2818,35.3448,0.2214,0.1867
MAI20130611,60,Maria Island,148.23333,-42.59667,2013-06-11T11:55:00Z,2013,6,11,11:55:00,2013-06-11T01:55:00Z,2.9926,21,NRSMAI20130611_060,0.4,0.32,0.07,2.3,,260.1,0,,35.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.6168,14.4957,4.2823,35.3449,0.2022,0.2029
MAI20130611,75,Maria Island,148.23333,-42.59667,2013-06-11T11:55:00Z,2013,6,11,11:55:00,2013-06-11T01:55:00Z,2.9926,21,NRSMAI20130611_075,0.4,0.33,0.08,2.3,,263.5,0,,35.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.7283,14.3302,4.2679,35.3565,0.1872,0.2087
MAI20130611,82,Maria Island,148.23333,-42.59667,2013-06-11T11:55:00Z,2013,6,11,11:55:00,2013-06-11T01:55:00Z,2.9926,21,NRSMAI20130611_082,0.4,0.33,0.17,2.3,,262.7,0,,35.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAI20130807,0,Maria Island,148.23333,-42.59667,2013-08-07T11:30:00Z,2013,8,7,11:30:00,2013-08-07T01:30:00Z,2.81431,18,NRSMAI20130807_000,0.7,0.24,0.06,2,,260,2096.14,2336.69,35.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAI20130807,10,Maria Island,148.23333,-42.59667,2013-08-07T11:30:00Z,2013,8,7,11:30:00,2013-08-07T01:30:00Z,2.81431,18,NRSMAI20130807_010,0.9,0.24,0.13,2,,263.7,2096.34,2334.79,35.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.7072,13.2676,4.1668,35.4174,0.1923,0.3599
MAI20130807,20,Maria Island,148.23333,-42.59667,2013-08-07T11:30:00Z,2013,8,7,11:30:00,2013-08-07T01:30:00Z,2.81431,18,NRSMAI20130807_020,0.9,0.24,0.07,2,,262.1,0,,35.424,,,,0.046,0,0.07,0.003,,0,0,0.01,0,0.042,0.058,0.01,0,0.026,0.009,0.071,0,0,0.02,0,0.002,0.015,0,0,0.008,0,0,0,0,0.086,0.086,0,0.457,0.457,0,0,0,0,,,0.015,0,,,,1026.7527,13.2574,4.1662,35.4166,0.3156,0.3239
MAI20130807,30,Maria Island,148.23333,-42.59667,2013-08-07T11:30:00Z,2013,8,7,11:30:00,2013-08-07T01:30:00Z,2.81431,18,NRSMAI20130807_030,0.9,0.24,0.1,1.9,,260,2097.22,2336.28,35.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.8065,13.187,4.1591,35.4105,0.294,0.2906
MAI20130807,40,Maria Island,148.23333,-42.59667,2013-08-07T11:30:00Z,2013,8,7,11:30:00,2013-08-07T01:30:00Z,2.81431,18,NRSMAI20130807_040,0.9,0.24,0.09,1.9,,261.3,0,,35.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.8582,13.1634,4.1571,35.4089,0.2449,0.3148
MAI20130807,50,Maria Island,148.23333,-42.59667,2013-08-07T11:30:00Z,2013,8,7,11:30:00,2013-08-07T01:30:00Z,2.81431,18,NRSMAI20130807_050,0.9,0.24,0.07,1.9,,260.9,2097.23,2334.26,35.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.9241,12.9782,4.1376,35.3919,0.2432,0.3618
MAI20130807,60,Maria Island,148.23333,-42.59667,2013-08-07T11:30:00Z,2013,8,7,11:30:00,2013-08-07T01:30:00Z,2.81431,18,NRSMAI20130807_060,,,,,,261.1,0,,35.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.9791,12.936,4.1335,35.3881,0.2554,0.401
MAI20130807,75,Maria Island,148.23333,-42.59667,2013-08-07T11:30:00Z,2013,8,7,11:30:00,2013-08-07T01:30:00Z,2.81431,18,NRSMAI20130807_075,1,0.25,0.05,2.5,,261.2,2097.14,2332.57,35.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.0494,12.893,4.1296,35.384,0.2692,0.4292
MAI20130807,85,Maria Island,148.23333,-42.59667,2013-08-07T11:30:00Z,2013,8,7,11:30:00,2013-08-07T01:30:00Z,2.81431,18,NRSMAI20130807_085,0.9,0.24,0.04,1.8,,261.3,0,,35.395,,,,0.024,0,0.047,0,,0.035,0,0.006,0,0.023,0.069,0.009,0,0.025,0.006,0.045,0,0,0.011,0,0,0.01,0,0,0.007,0,0,0,0,0.061,0.061,0,0.303,0.303,0,0,0,0,,,0.012,0,,,,,,,,,
MAI20130821,0,Maria Island,148.23333,-42.59667,2013-08-21T11:21:00Z,2013,8,21,11:21:00,2013-08-21T01:21:00Z,0.67632,17,NRSMAI20130821_000,0.8,0.2,0.01,1.8,,259.2,2095.15,2332.77,35.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAI20130821,10,Maria Island,148.23333,-42.59667,2013-08-21T11:21:00Z,2013,8,21,11:21:00,2013-08-21T01:21:00Z,0.67632,17,NRSMAI20130821_010,0.8,0.22,0.03,1.8,,259.5,2094.27,2332.62,35.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.7081,13.2301,4.1623,35.4096,0.2219,0.237
MAI20130821,20,Maria Island,148.23333,-42.59667,2013-08-21T11:21:00Z,2013,8,21,11:21:00,2013-08-21T01:21:00Z,0.67632,17,NRSMAI20130821_020,0.8,0.2,0.02,1.8,,263,0,,35.421,,,,0.043,0,0.055,0.003,,0,0,0.007,0,0.032,0.074,0.007,0,0.019,0.007,0.067,0,0,0.023,0,0,0.009,0,0.003,0.006,0,0,0,0,0.069,0.069,0,0.403,0.403,0,0,0,0,,,0.014,0,,,,1026.7548,13.2212,4.1618,35.4087,0.3285,0.2246
MAI20130821,30,Maria Island,148.23333,-42.59667,2013-08-21T11:21:00Z,2013,8,21,11:21:00,2013-08-21T01:21:00Z,0.67632,17,NRSMAI20130821_030,0.8,0.2,0,1.9,,266.1,2093.84,2331.52,35.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.8,13.219,4.1621,35.4087,0.3387,0.2243
MAI20130821,40,Maria Island,148.23333,-42.59667,2013-08-21T11:21:00Z,2013,8,21,11:21:00,2013-08-21T01:21:00Z,0.67632,17,NRSMAI20130821_040,0.8,0.21,0.2,1.9,,258.4,0,,35.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.8451,13.2203,4.1627,35.4088,0.282,0.2206
MAI20130821,50,Maria Island,148.23333,-42.59667,2013-08-21T11:21:00Z,2013,8,21,11:21:00,2013-08-21T01:21:00Z,0.67632,17,NRSMAI20130821_050,0.8,0.21,0,1.8,,266.3,2095.13,2331.33,35.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.891,13.2214,4.1633,35.4096,0.2822,0.2415
MAI20130821,60,Maria Island,148.23333,-42.59667,2013-08-21T11:21:00Z,2013,8,21,11:21:00,2013-08-21T01:21:00Z,0.67632,17,NRSMAI20130821_060,0.8,0.2,0,1.8,,258.8,0,,35.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.9351,13.2202,4.1635,35.4079,0.273,0.2345
MAI20130821,75,Maria Island,148.23333,-42.59667,2013-08-21T11:21:00Z,2013,8,21,11:21:00,2013-08-21T01:21:00Z,0.67632,17,NRSMAI20130821_075,0.9,0.21,0,1.9,,258.3,2096.05,2330.86,35.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.0128,13.2036,4.1636,35.4185,0.229,0.2228
MAI20130821,85,Maria Island,148.23333,-42.59667,2013-08-21T11:21:00Z,2013,8,21,11:21:00,2013-08-21T01:21:00Z,0.67632,17,NRSMAI20130821_085,0.8,0.2,0,1.8,,258.3,0,,35.426,,,,0.035,0,0.04,0,,0.007,0,0.005,0,0.032,0.061,0.006,0,0.016,0.005,0.052,0,0,0.014,0,0,0.007,0,0,0.005,0,0,0,0,0.058,0.058,0,0.323,0.323,0,0,0,0,,,0.01,0,,,,,,,,,
MAI20130924,0,Maria Island,148.23333,-42.59667,2013-09-24T11:40:00Z,2013,9,24,11:40:00,2013-09-24T01:40:00Z,0.21723,14,NRSMAI20130924_000,1.1,0.21,0,2.9,,264.9,4183.34,2325.24,35.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAI20130924,10,Maria Island,148.23333,-42.59667,2013-09-24T11:40:00Z,2013,9,24,11:40:00,2013-09-24T01:40:00Z,0.21723,14,NRSMAI20130924_010,1.1,0.22,0.01,2.8,,266.1,4179.52,2325.51,35.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.6371,13.2402,4.154,35.3213,0.5401,0.2373
MAI20130924,20,Maria Island,148.23333,-42.59667,2013-09-24T11:40:00Z,2013,9,24,11:40:00,2013-09-24T01:40:00Z,0.21723,14,NRSMAI20130924_020,1,0.22,0.09,2.6,,266,0,,35.324,,,,0.104,0,0.15,0,,0.018,0,0.029,0,0.06,0.11,0.022,0,0.058,0.023,0.203,0,0,0.057,0,0.005,0.052,0,0.006,0.014,0.004,0,0,0,0.202,0.202,0,1.086,1.086,0,0,0,0,,,0.036,0,,,,1026.6898,13.2039,4.1509,35.3206,0.8939,0.2356
MAI20130924,30,Maria Island,148.23333,-42.59667,2013-09-24T11:40:00Z,2013,9,24,11:40:00,2013-09-24T01:40:00Z,0.21723,14,NRSMAI20130924_030,1,0.29,0.04,2.5,,265.4,4181.44,2325.35,35.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.7358,13.189,4.1497,35.3193,0.8123,0.2311
MAI20130924,40,Maria Island,148.23333,-42.59667,2013-09-24T11:40:00Z,2013,9,24,11:40:00,2013-09-24T01:40:00Z,0.21723,14,NRSMAI20130924_040,0.9,0.22,0.02,2.4,,265.1,0,,35.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.7819,13.1828,4.1494,35.3179,0.7352,0.229
MAI20130924,50,Maria Island,148.23333,-42.59667,2013-09-24T11:40:00Z,2013,9,24,11:40:00,2013-09-24T01:40:00Z,0.21723,14,NRSMAI20130924_050,0.9,0.19,0.02,2.3,,264.3,4186.6,2324.42,35.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.8285,13.1682,4.1483,35.3167,0.6139,0.2258
MAI20130924,60,Maria Island,148.23333,-42.59667,2013-09-24T11:40:00Z,2013,9,24,11:40:00,2013-09-24T01:40:00Z,0.21723,14,NRSMAI20130924_060,0.9,0.23,0.07,2.3,,264.4,0,,35.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.8759,13.1511,4.1469,35.3148,0.516,0.2213
MAI20130924,75,Maria Island,148.23333,-42.59667,2013-09-24T11:40:00Z,2013,9,24,11:40:00,2013-09-24T01:40:00Z,0.21723,14,NRSMAI20130924_075,0.8,0.19,0.06,2.2,,263.1,4195.44,2325.22,35.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAI20130924,85,Maria Island,148.23333,-42.59667,2013-09-24T11:40:00Z,2013,9,24,11:40:00,2013-09-24T01:40:00Z,0.21723,14,NRSMAI20130924_085,0.9,0.22,0.08,2.3,,260.7,4198.4,2326.67,35.313,,,,0.031,0,0.039,0,,0.007,0,0,0,0.017,0.042,0.008,0,0.021,0.006,0.049,0,0,0.011,0,0,0.007,0,0,0.005,0,0,0,0,0.067,0.067,0,0.276,0.276,0,0,0,0,,,0.011,0,,,,,,,,,
MAI20131117,0,Maria Island,148.23333,-42.59667,2013-11-18T10:50:00Z,2013,11,18,10:50:00,2013-11-17T23:50:00Z,8.51622,17,NRSMAI20131117_000,0.6,0.21,0.09,0,,270.3,2080.25,2329.03,35.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAI20131117,10,Maria Island,148.23333,-42.59667,2013-11-18T10:50:00Z,2013,11,18,10:50:00,2013-11-17T23:50:00Z,8.51622,17,NRSMAI20131117_010,0.6,0.08,0.08,0,,270.7,2079.99,2329.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.41135,14.05595,4.2316,35.2977,0.0480166666666667,0.192766666666667
MAI20131117,20,Maria Island,148.23333,-42.59667,2013-11-18T10:50:00Z,2013,11,18,10:50:00,2013-11-17T23:50:00Z,8.51622,17,NRSMAI20131117_020,0.6,0.09,0.1,0,,274.2,0,,35.282,,,,0.012,0,0.036,0,,0.01,0,0.012,0,0.004,0.017,0.01,0,0.033,0.021,0.021,,0,0.01,0,0.004,0.014,0,0,0.007,0,0,0,0,0.08,0.08,0,0.303,0.303,0,0,0,0,,,0.014,0,,,,1026.5553,13.7480333333333,4.20143333333333,35.2943833333333,0.137833333333333,0.17865
MAI20131117,30,Maria Island,148.23333,-42.59667,2013-11-18T10:50:00Z,2013,11,18,10:50:00,2013-11-17T23:50:00Z,8.51622,17,NRSMAI20131117_030,0.6,0.09,,0,,273,2080.8,2327.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.60578,13.72356,4.19936,35.29342,0.27444,0.18036
MAI20131117,40,Maria Island,148.23333,-42.59667,2013-11-18T10:50:00Z,2013,11,18,10:50:00,2013-11-17T23:50:00Z,8.51622,17,NRSMAI20131117_040,0.6,0.09,0.08,0,,274.8,0,,35.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.65675,13.69145,4.19673333333333,35.2937666666667,0.449733333333333,0.197266666666667
MAI20131117,50,Maria Island,148.23333,-42.59667,2013-11-18T10:50:00Z,2013,11,18,10:50:00,2013-11-17T23:50:00Z,8.51622,17,NRSMAI20131117_050,0.8,0.14,0.14,0.3,,259.7,2091.93,2328.3,35.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.74831666667,13.52625,4.1826,35.3092833333333,0.42755,0.222616666666667
