NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,SampleDateUTC,Centric diatom,Ciliate,Cyanobacteria,Dinoflagellate,Flagellate,Foraminifera,Pennate diatom,Radiozoa,Silicoflagellate
NRSDAR20120115_05:40,Darwin,-12.4,130.76805,2012-01-15T15:10:00Z,2012,1,15,15:10:00,2012-01-15T05:40:00Z,1611066182.94,0,42922883.13,10208575.76,0,0,10475400,0,0
NRSDAR20120115_03:35,Darwin,-12.4,130.76805,2012-01-15T13:05:00Z,2012,1,15,13:05:00,2012-01-15T03:35:00Z,1375241712.3,0,3888398.83,13304182.62,0,0,12885273.27,0,0
NRSDAR20120114_23:35,Darwin,-12.4,130.76805,2012-01-15T09:05:00Z,2012,1,15,09:05:00,2012-01-14T23:35:00Z,1576953738.54,0,9125697.18,2677635.03,0,0,208151506.09,0,0
NRSDAR20120114_21:30,Darwin,-12.4,130.76805,2012-01-15T07:00:00Z,2012,1,15,07:00:00,2012-01-14T21:30:00Z,2398931208.56,0,7803709.56,4227405.06,0,0,148267950.9,0,0
NRSYON20120112,Yongala,-19.30847,147.61842,2012-01-12T11:30:00Z,2012,1,12,11:30:00,2012-01-12T01:30:00Z,2220947953.55,0,243335.78,16646113.6,81430002.33,0,16942666.74,0,0
NRSROT20111221,Rottnest Island,-32,115.41667,2011-12-21T15:45:00Z,2011,12,21,15:45:00,2011-12-21T07:45:00Z,32740466.02,466526.12,180117.83,8837281.67,56459037.56,0,6526167.33,0,0
NRSNSI20111220,North Stradbroke,-27.345,153.562,2011-12-21T09:15:00Z,2011,12,21,09:15:00,2011-12-20T23:15:00Z,46166323.3,0,0,29761025.59,488980629.53,0,648800,0,0
NRSKAI20111219,Kangaroo Island,-35.83217,136.44733,2011-12-20T09:30:00Z,2011,12,20,09:30:00,2011-12-19T23:00:00Z,518589012.71,0,0,53582969.13,100692390.46,0,6425561.72,0,0
NRSMAI20111214,Maria Island,-42.59667,148.23333,2011-12-15T10:35:00Z,2011,12,15,10:35:00,2011-12-14T23:35:00Z,2639005.71,0,0,5001328.56,209137528.13,0,1219110.71,0,0
NRSYON20111213,Yongala,-19.30847,147.61842,2011-12-13T12:55:00Z,2011,12,13,12:55:00,2011-12-13T02:55:00Z,734602642.53,0,22231603.01,15486908.96,95200764.16,0,8136580.41,0,0
NRSPHB20111206,Port Hacking,-34.11923,151.22667,2011-12-07T09:30:00Z,2011,12,7,09:30:00,2011-12-06T22:30:00Z,945583229.66,0,22902.19,571269959.34,44178543.93,0,7038500,0,0
NRSESP20111130,Esperance,-33.93333,121.85,2011-11-30T14:38:00Z,2011,11,30,14:38:00,2011-11-30T06:38:00Z,326705238.11,0,164409.87,12906613.04,54874087.1,0,2448579.71,0,0
NRSROT20111122,Rottnest Island,-32,115.41667,2011-11-22T15:08:00Z,2011,11,22,15:08:00,2011-11-22T07:08:00Z,439236648.97,0,24619.86,9218724.45,59206797.85,0,10646994.3,0,0
NRSPHB20111117,Port Hacking,-34.11923,151.22667,2011-11-18T09:36:00Z,2011,11,18,09:36:00,2011-11-17T22:36:00Z,914346651.29,0,28627.74,2316170459.25,111245750.48,0,22419563.85,0,0
NRSNSI20111116,North Stradbroke,-27.345,153.562,2011-11-16T10:00:00Z,2011,11,16,10:00:00,2011-11-16T00:00:00Z,721926149.11,0,0,7080188.81,91926392.25,0,277692612,0,0
NRSKAI20111115,Kangaroo Island,-35.83217,136.44733,2011-11-15T11:30:00Z,2011,11,15,11:30:00,2011-11-15T01:00:00Z,485022607.06,0,0,605639355.56,67618007.92,0,16857448.63,0,0
NRSNIN20111107,Ningaloo,-21.99,113.779,2011-11-07T10:00:00Z,2011,11,7,10:00:00,2011-11-07T02:00:00Z,16123322.56,0,322536.57,18789779.33,72316652.92,0,19082928.52,0,0
NRSYON20111027,Yongala,-19.30847,147.61842,2011-10-27T13:44:00Z,2011,10,27,13:44:00,2011-10-27T03:44:00Z,135367573.9,0,230383.27,8746846.3,111696733.58,0,12721500,0,0
NRSKAI20111026,Kangaroo Island,-35.83217,136.44733,2011-10-26T14:40:00Z,2011,10,26,14:40:00,2011-10-26T04:10:00Z,114164830.83,0,967609.72,33326567.77,61862107.94,0,156400,0,0
NRSMAI20111026,Maria Island,-42.59667,148.23333,2011-10-26T11:00:00Z,2011,10,26,11:00:00,2011-10-26T00:00:00Z,2033047679.06,2184190.45,0,675088883.55,96609777.99,0,89816969.15,0,0
NRSROT20111020,Rottnest Island,-32,115.41667,2011-10-20T12:00:00Z,2011,10,20,12:00:00,2011-10-20T04:00:00Z,32118770.64,0,0,9068212.1,63366852.05,0,8773353.3,0,0
NRSPHB20111018,Port Hacking,-34.11923,151.22667,2011-10-19T09:31:00Z,2011,10,19,09:31:00,2011-10-18T22:31:00Z,932733985.61,0,6534958.54,1422860939.62,92162731.43,0,20459355.43,0,0
NRSNSI20111013,North Stradbroke,-27.345,153.562,2011-10-13T10:30:00Z,2011,10,13,10:30:00,2011-10-13T00:30:00Z,477739175.12,0,0,1007291.15,63726544.46,0,11703528.58,0,0
NRSMAI20111005,Maria Island,-42.59667,148.23333,2011-10-05T12:24:00Z,2011,10,5,12:24:00,2011-10-05T01:24:00Z,360245584.56,1102698.09,0,11786156.59,149142953.54,0,15683532.97,0,0
NRSDAR20111005,Darwin,-12.4,130.76805,2011-10-05T09:31:00Z,2011,10,5,09:31:00,2011-10-05T00:01:00Z,497841313.56,0,66988.91,14819668.15,22776.53,0,94779750.51,0,0
NRSROT20110923,Rottnest Island,-32,115.41667,2011-09-23T09:40:00Z,2011,9,23,09:40:00,2011-09-23T01:40:00Z,357501695.06,0,544542.27,30181424.77,52183053.45,0,1375650,0,0
NRSNSI20110915,North Stradbroke,-27.345,153.562,2011-09-15T11:10:00Z,2011,9,15,11:10:00,2011-09-15T01:10:00Z,1318859142.93,0,0,8327894.33,92562145.85,0,35770732.95,0,0
NRSPHB20110914,Port Hacking,-34.11923,151.22667,2011-09-15T09:43:00Z,2011,9,15,09:43:00,2011-09-14T23:43:00Z,372697720.2,0,0,151196873.44,136184195.88,0,4486541.32,0,0
NRSYON20110908,Yongala,-19.30847,147.61842,2011-09-08T11:00:00Z,2011,9,8,11:00:00,2011-09-08T01:00:00Z,597186705.3,0,2503209.49,81672950.53,48473117.35,0,80285535.34,0,0
NRSPHB20110829,Port Hacking,-34.11923,151.22667,2011-08-29T10:03:00Z,2011,8,29,10:03:00,2011-08-29T00:03:00Z,475582571.11,0,0,25114900.9,121506823,0,12805777.51,0,0
NRSROT20110826,Rottnest Island,-32,115.41667,2011-08-26T09:43:00Z,2011,8,26,09:43:00,2011-08-26T01:43:00Z,493653380.9,508937.58,397934.73,11462581.21,79255260.21,0,21954516.21,0,0
NRSESP20110818,Esperance,-33.93333,121.85,2011-08-18T10:20:00Z,2011,8,18,10:20:00,2011-08-18T02:20:00Z,550727586.99,0,40317.07,666194279.3,109835938.14,0,16087738.09,0,0
NRSNSI20110816,North Stradbroke,-27.345,153.562,2011-08-16T10:00:00Z,2011,8,16,10:00:00,2011-08-16T00:00:00Z,81611704.52,0,0,15270791.47,114358722.95,0,6122157.64,0,0
NRSMAI20110812,Maria Island,-42.59667,148.23333,2011-08-12T10:55:00Z,2011,8,12,10:55:00,2011-08-12T00:55:00Z,159802349.92,402908.92,0,13392904.44,65714850.23,0,14704630.61,0,0
NRSYON20110811,Yongala,-19.30847,147.61842,2011-08-11T11:00:00Z,2011,8,11,11:00:00,2011-08-11T01:00:00Z,462492475.89,0,102487.31,31855837.8,48584923.13,0,42723602.76,0,0
NRSNSI20110727,North Stradbroke,-27.345,153.562,2011-07-28T09:30:00Z,2011,7,28,09:30:00,2011-07-27T23:30:00Z,367113449.97,0,1168671.48,13079180.58,35867466.54,0,12617750.67,0,0
NRSMAI20110725,Maria Island,-42.59667,148.23333,2011-07-25T12:15:00Z,2011,7,25,12:15:00,2011-07-25T02:15:00Z,8659261.81,3541357.33,0,11612721.98,86208017.77,0,866651.9,0,0
NRSROT20110725,Rottnest Island,-32,115.41667,2011-07-25T10:20:00Z,2011,7,25,10:20:00,2011-07-25T02:20:00Z,145812146.88,0,0,2328662.76,73509495,0,10755044.83,0,0
NRSYON20110720,Yongala,-19.30847,147.61842,2011-07-20T11:37:00Z,2011,7,20,11:37:00,2011-07-20T01:37:00Z,280801367.44,0,1033151.15,32713769.37,61487003.14,0,8895884.42,0,0
NRSPHB20110717,Port Hacking,-34.11923,151.22667,2011-07-18T09:38:00Z,2011,7,18,09:38:00,2011-07-17T23:38:00Z,1124234947.68,0,4580.44,31076806.35,116645535.01,0,78050035.61,0,0
NRSNIN20110706,Ningaloo,-21.99,113.779,2011-07-06T11:04:00Z,2011,7,6,11:04:00,2011-07-06T03:04:00Z,362850482.14,0,0,7799956.41,129293707.25,0,38199178.64,0,0
NRSDAR20110627,Darwin,-12.4,130.76805,2011-06-27T13:48:00Z,2011,6,27,13:48:00,2011-06-27T04:18:00Z,170122479.58,0,0,3745321.91,67983811.25,0,20953412.5,0,0
NRSNSI20110623,North Stradbroke,-27.345,153.562,2011-06-23T10:25:00Z,2011,6,23,10:25:00,2011-06-23T00:25:00Z,996169740.29,0,0,38891497.71,53303480.57,0,34555000,0,0
NRSROT20110622,Rottnest Island,-32,115.41667,2011-06-22T10:00:00Z,2011,6,22,10:00:00,2011-06-22T02:00:00Z,227514777.23,0,0,9063230.59,120051895.6,0,17658001.7,0,0
NRSPHB20110619,Port Hacking,-34.11923,151.22667,2011-06-20T09:34:00Z,2011,6,20,09:34:00,2011-06-19T23:34:00Z,176538555.08,0,13741.31,49535640.51,109350173.99,0,10625955.28,0,0
NRSYON20110616,Yongala,-19.30847,147.61842,2011-06-16T11:25:00Z,2011,6,16,11:25:00,2011-06-16T01:25:00Z,339920984.41,0,193523.51,19349372.25,59034858.9,0,10986398.58,0,0
NRSNSI20110606,North Stradbroke,-27.345,153.562,2011-06-06T10:00:00Z,2011,6,6,10:00:00,2011-06-06T00:00:00Z,203209756.86,0,423067.45,7357997.53,63132718.78,0,17094311.4,0,0
NRSMAI20110531,Maria Island,-42.59667,148.23333,2011-05-31T11:38:00Z,2011,5,31,11:38:00,2011-05-31T01:38:00Z,1986395.94,848229.3,0,10820754.37,84267064.92,0,1609275.33,0,0
NRSYON20110527,Yongala,-19.30847,147.61842,2011-05-27T10:50:00Z,2011,5,27,10:50:00,2011-05-27T00:50:00Z,535637883.95,0,652756.95,25497514.76,58768415.14,0,22167275.48,0,0
NRSROT20110527,Rottnest Island,-32,115.41667,2011-05-27T09:35:00Z,2011,5,27,09:35:00,2011-05-27T01:35:00Z,439338647.28,0,96342.09,38571681.74,95580219.01,0,30338659.75,0,0
NRSPHB20110517,Port Hacking,-34.11923,151.22667,2011-05-18T09:25:00Z,2011,5,18,09:25:00,2011-05-17T23:25:00Z,189382427.17,0,201061.76,9778538.17,64419350.15,0,4269631,0,0
NRSESP20110512,Esperance,-33.93333,121.85,2011-05-12T10:10:00Z,2011,5,12,10:10:00,2011-05-12T02:10:00Z,1112233758.13,0,0,19881489.47,75502709.5,0,25695934,0,0
NRSNIN20110501,Ningaloo,-21.99,113.779,2011-05-01T08:24:00Z,2011,5,1,08:24:00,2011-05-01T00:24:00Z,234036667.56,0,11669959.65,8179069.31,78331887.24,0,55721383.17,0,0
NRSKAI20110427,Kangaroo Island,-35.83217,136.44733,2011-04-28T07:35:00Z,2011,4,28,07:35:00,2011-04-27T22:05:00Z,12151823.93,0,1926841.87,5797765.05,95543978.94,0,937400,0,0
NRSPHB20110420,Port Hacking,-34.11923,151.22667,2011-04-21T09:36:00Z,2011,4,21,09:36:00,2011-04-20T23:36:00Z,201889642.47,0,507856.09,2115764.61,82841503.02,0,1757650,0,0
NRSYON20110414,Yongala,-19.30847,147.61842,2011-04-14T11:27:00Z,2011,4,14,11:27:00,2011-04-14T01:27:00Z,4553962395.94,0,107067.74,15855517.82,72971543.53,0,70381362.76,0,0
NRSNSI20110412,North Stradbroke,-27.345,153.562,2011-04-13T09:25:00Z,2011,4,13,09:25:00,2011-04-12T23:25:00Z,475885196.18,0,1148630.23,6756307.64,56554875.44,0,11527870.45,0,0
NRSMAI20110407,Maria Island,-42.59667,148.23333,2011-04-07T10:30:00Z,2011,4,7,10:30:00,2011-04-07T00:30:00Z,437653424.5,572554.78,2332158.29,45236935.39,98807506.87,0,1291804,0,0
NRSPHB20110329,Port Hacking,-34.11923,151.22667,2011-03-30T09:33:00Z,2011,3,30,09:33:00,2011-03-29T22:33:00Z,500417630.82,0,6442891.1,4047470.62,66264052.53,0,5503613.03,0,0
NRSMAI20110328,Maria Island,-42.59667,148.23333,2011-03-29T10:30:00Z,2011,3,29,10:30:00,2011-03-28T23:30:00Z,36123653.12,2947596.82,0,85373725.09,210045856.56,0,582607.5,0,0
NRSROT20110324,Rottnest Island,-32,115.41667,2011-03-24T09:35:00Z,2011,3,24,09:35:00,2011-03-24T01:35:00Z,572656583.49,0,0,6107041.51,69969715.01,0,13118143.67,0,0
NRSYON20110323,Yongala,-19.30847,147.61842,2011-03-23T10:49:00Z,2011,3,23,10:49:00,2011-03-23T00:49:00Z,141355913.46,0,628368.53,24272132.21,127262071.09,0,33154379.45,0,0
NRSNSI20110323,North Stradbroke,-27.345,153.562,2011-03-23T10:20:00Z,2011,3,23,10:20:00,2011-03-23T00:20:00Z,65753029.05,0,214708.04,18028922.25,83227918.57,0,1505737.5,0,0
NRSKAI20110319,Kangaroo Island,-35.83217,136.44733,2011-03-20T09:40:00Z,2011,3,20,09:40:00,2011-03-19T23:10:00Z,306291012.53,0,0,746941631.77,105958434.88,0,953600,0,0
NRSPHB20110228,Port Hacking,-34.11923,151.22667,2011-03-01T09:30:00Z,2011,3,1,09:30:00,2011-02-28T22:30:00Z,173736200.65,848229.3,27482.63,57541772.95,93000423.32,0,966400,0,0
NRSROT20110224,Rottnest Island,-32,115.41667,2011-02-24T09:35:00Z,2011,2,24,09:35:00,2011-02-24T01:35:00Z,447648049.7,0,31490.51,49197980.41,56788873.1,0,20826643.2,0,0
NRSMAI20110223,Maria Island,-42.59667,148.23333,2011-02-23T11:15:00Z,2011,2,23,11:15:00,2011-02-23T00:15:00Z,21812069.35,975463.7,0,12866276.08,60780200.09,0,529206.09,0,0
NRSKAI20110223,Kangaroo Island,-35.83217,136.44733,2011-02-23T10:30:00Z,2011,2,23,10:30:00,2011-02-23T00:00:00Z,1752934132.41,0,0,781616132.13,72341140.03,0,15745600,0,0
NRSNSI20110220,North Stradbroke,-27.345,153.562,2011-02-21T09:40:00Z,2011,2,21,09:40:00,2011-02-20T23:40:00Z,1461922681.22,0,317195.35,1891315.73,91501691.42,0,26407918.1,0,0
NRSYON20110217,Yongala,-19.30847,147.61842,2011-02-17T11:30:00Z,2011,2,17,11:30:00,2011-02-17T01:30:00Z,26008458.82,0,14171875.85,6388720.27,72158375.68,0,10059500,0,0
NRSNIN20110209,Ningaloo,-21.99,113.779,2011-02-09T10:15:00Z,2011,2,9,10:15:00,2011-02-09T02:15:00Z,47777812.96,0,9596055.25,611114772.55,113476652.44,0,15866049.49,0,0
NRSPHB20110203,Port Hacking,-34.11923,151.22667,2011-02-04T09:58:00Z,2011,2,4,09:58:00,2011-02-03T22:58:00Z,904296956.49,0,33208.18,683258024.28,64774094.55,0,2555600,0,0
NRSROT20110125,Rottnest Island,-32,115.41667,2011-01-25T09:10:00Z,2011,1,25,09:10:00,2011-01-25T01:10:00Z,67786845.17,0,1241626.53,22530275.55,100955303.06,0,22210839.21,0,0
NRSKAI20110123,Kangaroo Island,-35.83217,136.44733,2011-01-24T07:40:00Z,2011,1,24,07:40:00,2011-01-23T21:10:00Z,910830885.27,0,0,100293982.36,63845093.67,0,1997341.19,0,0
NRSESP20110120,Esperance,-33.93333,121.85,2011-01-20T08:50:00Z,2011,1,20,08:50:00,2011-01-20T00:50:00Z,1264778836.03,0,0,24285188.14,89332126.91,0,22801450.04,0,0
NRSMAI20110118,Maria Island,-42.59667,148.23333,2011-01-19T10:30:00Z,2011,1,19,10:30:00,2011-01-18T23:30:00Z,23052066.76,0,0,24153293.21,113250752.48,0,2180977.92,0,0
NRSNSI20110119,North Stradbroke,-27.345,153.562,2011-01-19T10:00:00Z,2011,1,19,10:00:00,2011-01-19T00:00:00Z,1372721107.6,0,76149.79,2421751.21,110219491.21,0,21603450,0,0
NRSYON20110118,Yongala,-19.30847,147.61842,2011-01-18T11:30:00Z,2011,1,18,11:30:00,2011-01-18T01:30:00Z,303066628.55,0,492397.11,4486202.03,103920389.36,0,44267937.5,0,0
NRSNSI20101215,North Stradbroke,-27.345,153.562,2010-12-16T08:30:00Z,2010,12,16,08:30:00,2010-12-15T22:30:00Z,733617226.81,0,1624725.63,2262774.18,74770414.81,0,4507950,0,0
NRSROT20101215,Rottnest Island,-32,115.41667,2010-12-15T10:20:00Z,2010,12,15,10:20:00,2010-12-15T02:20:00Z,187096317.3,0,45804.38,89979241.05,91104349.39,0,24055675.08,0,0
NRSMAI20101214,Maria Island,-42.59667,148.23333,2010-12-14T11:05:00Z,2010,12,14,11:05:00,2010-12-14T00:05:00Z,1074731209.1,3265682.81,0,1323965763.61,126121434.39,0,4749800,0,0
NRSPHB20101213,Port Hacking,-34.11923,151.22667,2010-12-14T09:30:00Z,2010,12,14,09:30:00,2010-12-13T22:30:00Z,1225322308.5,0,0,7958353741.32,203872913.63,0,9706354,0,0
NRSKAI20101213,Kangaroo Island,-35.83217,136.44733,2010-12-14T08:30:00Z,2010,12,14,08:30:00,2010-12-13T22:00:00Z,146336154.17,0,87028.33,658784459.14,55931007.23,0,11333000,0,0
NRSYON20101208,Yongala,-19.30847,147.61842,2010-12-08T10:45:00Z,2010,12,8,10:45:00,2010-12-08T00:45:00Z,92975202.89,0,40651.39,13016048.48,91823374.27,0,14989241.19,0,0
NRSROT20101124,Rottnest Island,-32,115.41667,2010-11-24T11:07:00Z,2010,11,24,11:07:00,2010-11-24T03:07:00Z,369817275.73,0,0,7213865.43,91221858.74,0,11614092.47,0,0
NRSKAI20101120,Kangaroo Island,-35.83217,136.44733,2010-11-21T05:00:00Z,2010,11,21,05:00:00,2010-11-20T18:30:00Z,127817279.34,0,431706.3,302628282.19,125911523.83,0,9377514.89,0,0
NRSNSI20101115,North Stradbroke,-27.345,153.562,2010-11-16T09:30:00Z,2010,11,16,09:30:00,2010-11-15T23:30:00Z,204128698.15,0,53820.15,532878307.45,49372285.95,0,413925,0,0
NRSPHB20101110,Port Hacking,-34.11923,151.22667,2010-11-11T09:10:00Z,2010,11,11,09:10:00,2010-11-10T22:10:00Z,15563003.79,0,0,2395993441.95,152664977,0,1703200,0,0
NRSNIN20101108,Ningaloo,-21.99,113.779,2010-11-08T15:00:00Z,2010,11,8,15:00:00,2010-11-08T07:00:00Z,119164942.54,0,8725242.63,22984305.98,49964896.13,0,25627586.19,0,0
NRSYON20101101,Yongala,-19.30847,147.61842,2010-11-01T11:45:00Z,2010,11,1,11:45:00,2010-11-01T01:45:00Z,8922606.48,0,0,21385088.87,97580324.87,0,15508700,0,0
NRSMAI20101027,Maria Island,-42.59667,148.23333,2010-10-27T12:50:00Z,2010,10,27,12:50:00,2010-10-27T01:50:00Z,1605709123.49,0,0,666498487.13,50608769.98,0,268667672.18,0,0
NRSPHB20101019,Port Hacking,-34.11923,151.22667,2010-10-20T10:40:00Z,2010,10,20,10:40:00,2010-10-19T23:40:00Z,129686404.8,0,0,6477730785.4,166285209.56,0,1100100,0,0
NRSNSI20101018,North Stradbroke,-27.345,153.562,2010-10-18T10:00:00Z,2010,10,18,10:00:00,2010-10-18T00:00:00Z,1892584196.13,0,0,5430064.48,81690164.72,0,1476900,0,0
NRSPHB20101013,Port Hacking,-34.11923,151.22667,2010-10-14T10:18:00Z,2010,10,14,10:18:00,2010-10-13T23:18:00Z,311970200.33,0,1486924.76,47787439.16,53381869.01,0,663892.86,0,0
NRSESP20101013,Esperance,-33.93333,121.85,2010-10-13T08:15:00Z,2010,10,13,08:15:00,2010-10-13T00:15:00Z,77936090.21,0,0,27171986.8,69537923.11,0,22379537.02,0,0
NRSMAI20101001,Maria Island,-42.59667,148.23333,2010-10-01T12:40:00Z,2010,10,1,12:40:00,2010-10-01T02:40:00Z,60502049.17,827023.57,0,25382463.43,37079761.35,0,22487111.23,0,0
NRSROT20100924,Rottnest Island,-32,115.41667,2010-09-24T12:22:00Z,2010,9,24,12:22:00,2010-09-24T04:22:00Z,599761491.45,0,0,17858420.72,70329448.02,0,1545100,0,0
NRSNSI20100916,North Stradbroke,-27.345,153.562,2010-09-16T12:45:00Z,2010,9,16,12:45:00,2010-09-16T02:45:00Z,1823123241.98,0,0,34556989.51,61466837.78,0,25303200,0,0
NRSYON20100909,Yongala,-19.30847,147.61842,2010-09-09T11:00:00Z,2010,9,9,11:00:00,2010-09-09T01:00:00Z,250932396.38,0,0,8882301.77,59460808.48,0,725212.5,0,0
NRSPHB20100908,Port Hacking,-34.11923,151.22667,2010-09-09T09:30:00Z,2010,9,9,09:30:00,2010-09-08T23:30:00Z,1698601589.85,0,0,652910415.16,572950598.2,0,24527819.13,0,0
NRSROT20100820,Rottnest Island,-32,115.41667,2010-08-20T14:30:00Z,2010,8,20,14:30:00,2010-08-20T06:30:00Z,3307471490.98,0,0,4755656.21,87035510.74,0,3492883.13,0,0
NRSPHB20100817,Port Hacking,-34.11923,151.22667,2010-08-18T09:30:00Z,2010,8,18,09:30:00,2010-08-17T23:30:00Z,156567165.36,0,0,136792409.25,51424846.93,0,558225,0,0
NRSNSI20100817,North Stradbroke,-27.345,153.562,2010-08-18T08:25:00Z,2010,8,18,08:25:00,2010-08-17T22:25:00Z,1043550902.09,0,0,14915584.45,76544382.21,0,8293900,0,0
NRSYON20100817,Yongala,-19.30847,147.61842,2010-08-17T10:15:00Z,2010,8,17,10:15:00,2010-08-17T00:15:00Z,25422138.98,0,51529.93,26089109.89,39420409.52,0,6092584.98,0,0
NRSYON20100729,Yongala,-19.30847,147.61842,2010-07-29T11:22:00Z,2010,7,29,11:22:00,2010-07-29T01:22:00Z,454545682.13,0,1914275.51,3579848.1,83050745.99,0,2467256.12,0,0
NRSROT20100723,Rottnest Island,-32,115.41667,2010-07-23T12:02:00Z,2010,7,23,12:02:00,2010-07-23T04:02:00Z,62724613.48,50936169.47,27482.63,9141373.45,116803399.91,0,18636784.71,0,0
NRSMAI20100722,Maria Island,-42.59667,148.23333,2010-07-22T11:10:00Z,2010,7,22,11:10:00,2010-07-22T01:10:00Z,312458.35,0,0,1432860.36,128474995.8,0,588937.5,0,0
NRSNSI20100711,North Stradbroke,-27.345,153.562,2010-07-12T08:45:00Z,2010,7,12,08:45:00,2010-07-11T22:45:00Z,1476629612.84,0,47522.05,12193055.96,218050758.78,0,10408537.5,0,0
NRSPHB20100702,Port Hacking,-34.11923,151.22667,2010-07-02T11:35:00Z,2010,7,2,11:35:00,2010-07-02T01:35:00Z,24873188.82,0,12596.21,11990111.75,58590064.46,0,4222747.8,0,0
NRSESP20100629,Esperance,-33.93333,121.85,2010-06-29T10:05:00Z,2010,6,29,10:05:00,2010-06-29T02:05:00Z,362429239.57,0,14886.42,773222950.28,136033726.8,0,9116850,0,0
NRSNSI20100618,North Stradbroke,-27.345,153.562,2010-06-18T12:30:00Z,2010,6,18,12:30:00,2010-06-18T02:30:00Z,807052907.16,0,114510.96,1083185.28,121903326.21,0,7040000,0,0
NRSROT20100617,Rottnest Island,-32,115.41667,2010-06-17T10:05:00Z,2010,6,17,10:05:00,2010-06-17T02:05:00Z,178331984.2,0,28627.74,4523208.92,97623534.8,0,4924268.26,0,0
NRSMAI20100615,Maria Island,-42.59667,148.23333,2010-06-15T11:10:00Z,2010,6,15,11:10:00,2010-06-15T01:10:00Z,3132522.12,530143.31,0,2441467.82,73078881.18,0,96000,0,0
NRSMAI20100527,Maria Island,-42.59667,148.23333,2010-05-27T11:30:00Z,2010,5,27,11:30:00,2010-05-27T01:30:00Z,48171857.61,0,0,5949781.4,78108441.64,0,129200,0,0
NRSYON20100521,Yongala,-19.30847,147.61842,2010-05-21T12:56:00Z,2010,5,21,12:56:00,2010-05-21T02:56:00Z,2497831960.32,0,1876262.01,894563.56,145683536.74,0,36707700,0,0
NRSNSI20100520,North Stradbroke,-27.345,153.562,2010-05-21T08:21:00Z,2010,5,21,08:21:00,2010-05-20T22:21:00Z,1177519664.76,0,6298.1,9121389.88,137175591.08,0,6769700,0,0
NRSROT20100520,Rottnest Island,-32,115.41667,2010-05-20T10:05:00Z,2010,5,20,10:05:00,2010-05-20T02:05:00Z,171825219.83,52081279.02,14313.87,5572827.76,90388583.94,0,1245929.38,0,0
NRSPHB20100510,Port Hacking,-34.11923,151.22667,2010-05-11T09:13:00Z,2010,5,11,09:13:00,2010-05-10T23:13:00Z,89824835.7,0,200394.17,10437526.99,41743877.13,0,837500,0,0
NRSMAI20100505,Maria Island,-42.59667,148.23333,2010-05-05T11:30:00Z,2010,5,5,11:30:00,2010-05-05T01:30:00Z,427410969.81,0,0,3633670.05,94253721.4,0,4029592,0,0
NRSKAI20100419,Kangaroo Island,-35.83217,136.44733,2010-04-20T07:00:00Z,2010,4,20,07:00:00,2010-04-19T21:30:00Z,178413812.16,0,24047.3,10489082.16,132851688.82,0,3099240.2,0,0
NRSROT20100416,Rottnest Island,-32,115.41667,2010-04-16T08:30:00Z,2010,4,16,08:30:00,2010-04-16T00:30:00Z,300097733.59,0,29200.29,1997137.04,81498996.88,0,13797711.16,0,0
NRSYON20100413,Yongala,-19.30847,147.61842,2010-04-13T14:14:00Z,2010,4,13,14:14:00,2010-04-13T04:14:00Z,54649465.72,0,267383.08,2134786.85,69543545.23,0,2841928.56,0,0
NRSNSI20100411,North Stradbroke,-27.345,153.562,2010-04-12T08:35:00Z,2010,4,12,08:35:00,2010-04-11T22:35:00Z,669806607.26,0,36070.95,2282945.39,60283185.12,0,35870021.25,0,0
NRSMAI20100330,Maria Island,-42.59667,148.23333,2010-03-30T11:40:00Z,2010,3,30,11:40:00,2010-03-30T00:40:00Z,260872772.87,4325969.43,0,11265339.62,42288484.84,0,28191360,0,0
NRSNSI20100322,North Stradbroke,-27.345,153.562,2010-03-23T09:15:00Z,2010,3,23,09:15:00,2010-03-22T23:15:00Z,1347992698.68,0,520452.29,6364608.57,60793131.15,0,1925312.5,0,0
NRSESP20100322,Esperance,-33.93333,121.85,2010-03-22T09:40:00Z,2010,3,22,09:40:00,2010-03-22T01:40:00Z,354025311.76,0,0,142324520.94,64040155.01,0,13439469.74,0,0
NRSPHB20100316,Port Hacking,-34.11923,151.22667,2010-03-17T09:05:00Z,2010,3,17,09:05:00,2010-03-16T22:05:00Z,2068690769.82,0,192950.96,30341521.54,18443696.84,0,2804153.58,0,0
NRSKAI20100315,Kangaroo Island,-35.83217,136.44733,2010-03-16T06:00:00Z,2010,3,16,06:00:00,2010-03-15T19:30:00Z,1618983536.79,0,702524.71,85290535.77,101324327.83,0,2330600,0,0
NRSROT20100315,Rottnest Island,-32,115.41667,2010-03-15T10:00:00Z,2010,3,15,10:00:00,2010-03-15T02:00:00Z,793658000.25,0,0,1273860.29,70976657.43,0,32584775.43,0,0
NRSYON20100224,Yongala,-19.30847,147.61842,2010-02-24T10:58:00Z,2010,2,24,10:58:00,2010-02-24T00:58:00Z,223245521.87,0,472965.59,9569713.53,53984755.32,0,2349251.49,0,0
NRSNSI20100214,North Stradbroke,-27.345,153.562,2010-02-15T09:30:00Z,2010,2,15,09:30:00,2010-02-14T23:30:00Z,852957977.22,0,200394.17,17434161.56,19129730.56,0,2290174.7,0,0
