NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Acartia (Acanthacartia) fossae,Acartia (Acanthacartia) pietschmani,Acartia (Acanthacartia) sinjiensis,Acartia (Acanthacartia) tonsa,Acartia (Acartia) danae,Acartia (Acartia) negligens,Acartia (Acartiura) clausi,Acartia (Acartiura) simplex,Acartia (Acartiura) tranteri,Acartia (Odontacartia) australis,Acartia (Odontacartia) pacifica,Acrocalanus gibber,Acrocalanus gracilis,Acrocalanus longicornis,Acrocalanus monachus,Aetideus acutus,Agetus flaccus,Agetus limbatus,Agetus typicus,Amallothrix tenuiserrata,Bestiolina similis,Calanoides carinatus,Calanoides macrocarinatus,Calanoides patagoniensis,Calanopia aurivilli,Calanopia australica,Calanopia elliptica,Calanopia minor,Calanus australis,Calanus Australis,Calocalanus contractus,Calocalanus pavo,Calocalanus plumulosus,Calocalanus styliremis,Calocalanus tenuis,Candacia bipinnata,Candacia bradyi,Candacia catula,Candacia cheirura,Candacia discaudata,Candacia ethiopica,Candacia simplex,Candacia truncata,Candacia worthingtoni,Canthocalanus pauper,Centropages australiensis,Centropages bradyi,Centropages elegans,Centropages elongatus,Centropages furcatus,Centropages gracilis,Centropages orsinii,Clausocalanus arcuicornis,Clausocalanus brevipes,Clausocalanus farrani,Clausocalanus farrani/jobei,Clausocalanus furcatus,Clausocalanus ingens,Clausocalanus jobei,Clausocalanus mastigophorus,Clausocalanus minor,Clausocalanus parapergens,Clausocalanus paululus,Clausocalanus pergens,Clytemnestra farrani,Clytemnestra scutellata,Copilia hendorffi,Copilia mirabilis,Copilia quadrata,Corycaeus clausi,Corycaeus crassiusculus,Corycaeus speciosus,Corycaeus vitreus,Cosmocalanus darwinii,Ctenocalanus citer,Ctenocalanus vanus,Delibus nudus,Dioithona oculata,Dioithona rigida,Ditrichocorycaeus andrewsi,Ditrichocorycaeus anglicus,Ditrichocorycaeus asiaticus,Ditrichocorycaeus aucklandicus,Ditrichocorycaeus dahli,Ditrichocorycaeus erythraeus,Ditrichocorycaeus lubbocki,Ditrichocorycaeus minimus,Ditrichocorycaeus subtilis,Eucalanus elongatus,Eucalanus hyalinus,Euchaeta acuta,Euchaeta concinna,Euchaeta indica,Euchaeta longicornis,Euchaeta marina,Euchaeta marinella,Euchaeta rimana,Euchirella rostrata,Euchirella rostromagna,Euterpina acutifrons,Farranula carinata,Farranula concinna,Farranula curta,Farranula gibbula,Farranula gracilis,Farranula rostrata,Gladioferens inermis,Haloptilus longicornis,Heterorhabdus lobatus,Heterorhabdus papilliger,Labidocera acuta,Labidocera cervi,Labidocera farrani,Labidocera minuta,Labidocera pavo,Labidocera tasmanica,Lubbockia squillimana,Lucicutia flavicornis,Lucicutia gaussae,Macrosetella gracilis,Mecynocera clausi,Mesocalanus tenuicornis,Metacalanus aurivillii,Metridia lucens,Microsetella norvegica,Microsetella rosea,Nannocalanus minor,Neocalanus gracilis,Neocalanus tonsus,Oculosetella gracilis,Oithona atlantica,Oithona attenuata,Oithona australis,Oithona brevicornis,Oithona decipiens,Oithona decipiens/similis,Oithona fallax,Oithona longispina,Oithona nana,Oithona plumifera,Oithona robusta,Oithona setigera,Oithona similis,Oithona simplex,Oithona tenuis,Oncaea atlantica,Oncaea clevei,Oncaea media,Oncaea mediterranea,Oncaea minima,Oncaea paraclevei,Oncaea scottodicarloi,Oncaea venusta,Oncaea vodjanitskii,Oncaea waldemari,Oncaea zernovi,Onychocorycaeus agilis,Onychocorycaeus catus,Onychocorycaeus giesbrechti,Onychocorycaeus latus,Onychocorycaeus ovalis,Onychocorycaeus pacificus,Onychocorycaeus pumilus,Paracalanus aculeatus,Paracalanus denudatus,Paracalanus indicus,Paracalanus nanus,Paracalanus parvus,Pareucalanus attenuatus,Pareucalanus sewelli,Parundinella dakini,Parvocalanus crassirostris,Phaenna spinifera,Pleuromamma abdominalis,Pleuromamma borealis,Pleuromamma gracilis,Pleuromamma piseki,Pleuromamma quadrungulata,Pontella aculeata,Pontellopsis krameri,Pontellopsis macronyx,Pseudodiaptomus aurivillii,Pseudodiaptomus mertoni,Rhincalanus cornutus,Rhincalanus nasutus,Rhincalanus rostrifrons,Sapphirina angusta,Sapphirina nigromaculata,Sapphirina opalina,Sapphirina ovatolanceolata/,Sapphirina scarlata,Sapphirina stellata,Scaphocalanus curtus,Scaphocalanus echinatus,Scolecithricella dentata,Scolecithricella longifurca,Scolecithricella minor,Scolecithrix bradyi,Scolecithrix danae,Scolecitrichopsis ctenopus,Stephos maculosus,Subeucalanus crassus,Subeucalanus longiceps,Subeucalanus monachus,Subeucalanus mucronatus,Subeucalanus pileatus,Subeucalanus subcrassus,Subeucalanus subtenuis,Temora discaudata,Temora stylifera,Temora turbinata,Temoropia mayumbaensis,Tortanus (Tortanus) barbatus,Tortanus (Tortanus) gracilis,Triconia conifera,Triconia denticula,Triconia dentipes,Triconia umerus,Undinula vulgaris,Urocorycaeus furcifer,Urocorycaeus lautus,Urocorycaeus longistylis
NRSYON20150923,Yongala,-19.30847,147.61842,2015-09-23 13:11:00,2015,9,23,13:11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4405,5.4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4405,0,0,0,0,5.4405,0,0,0,0,0,0,0,0,0,0,0,0,0,10.881,32.6429,0,0,0,59.8454,0,0,10.881,21.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSKAI20150909,Kangaroo Island,-35.83217,136.44733,2015-09-09 12:50:00,2015,9,9,12:50:00,1.7682,0,0,0,0,0,0,0,1.7682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7682,0,0,0,0,0,0,5.3045,0,0,1.7682,49.5085,0,3.5363,0,0,0,3.5363,0,0,1.7682,0,0,0,0,0,0,0,0,0,3.5363,0,0,1.7682,0,0,0,0,0,0,5.3045,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1313,0,0,0,0,0,1.7682,3.5363,0,0,0,30.0587,0,0,5.3045,0,0,1.7682,0,0,0,0,0,10.609,0,0,0,0,0,0,3.5363,3.5363,0,0,0,0,0,0,0,0,0,35.3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7682,0,0,0,0,0,0,0,0,0,0,0
NRSNSI20150907,North Stradbroke,-27.345,153.562,2015-09-07 10:40:00,2015,9,7,10:40:00,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.289,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,12.8593,0,38.578,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.4373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,57.867,0,6.4297,0,0,0,0,0,0,0,0,6.4297,0,0,6.4297,0,0,0,0,0,0,0,32.1483,0,0,0,0,0,0,0,0,38.578,0,0,0,0,0,0,0,19.289,0,12.8593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSROT20150827,Rottnest Island,-32,115.41667,2015-08-27 11:15:00,2015,8,27,11:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1434,0,0,0,3.1434,3.1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1434,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2868,0,0,6.2868,0,0,0,15.717,3.1434,0,0,0,0,0,0,0,0,0,9.4302,0,0,0,0,0,0,0,12.5736,0,0,0,3.1434,0,0,0,0,6.2868,0,0,9.4302,0,0,0,0,0,0,0,0,0,12.5736,0,0,0,0,0,6.2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1434,0,0,0,0,0,0,0
NRSYON20150825,Yongala,-19.30847,147.61842,2015-08-25 10:45:00,2015,8,25,10:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7202,0,0,0,0,0,0,0,0,0,0,0,0,5.4405,0,0,0,0,8.1607,0,0,0,0,0,0,21.762,0,0,0,8.1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7202,0,0,0,0,5.4405,5.4405,2.7202,0,0,0,0,0,2.7202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4404,0,0,0,0,21.762,0,0,0,0,0,0,8.1607,0,0,0,5.4405,0,0,8.1607,29.9227,0,0,0,27.2024,0,0,10.881,0,0,0,0,0,0,0,0,0,2.7202,16.3215,0,0,0,0,0,5.4405,0,8.1607,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7202,0,0,0
NRSPHB20150819,Port Hacking,-34.11923,151.22667,2015-08-19 10:03:00,2015,8,19,10:03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7682,0,0,0,0,0,0,0,0,0,0,8.8408,0,0,1.7682,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,5.3045,0,0,17.6816,0,0,0,0,0,0,0,1.7682,0,8.8408,0,0,0,0,0,5.3045,0,0,0,0,1.7682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5364,0,0,0,0,0,0,0,0,0,0,0
NRSNSI20150817,North Stradbroke,-27.345,153.562,2015-08-17 10:30:00,2015,8,17,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,9.6445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,0,0,0,0,0,0,3.2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,0,0,6.4297,0,0,0,0,3.2148,0,0,3.2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.8671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,0,0,0,0,35.3631,0,3.2148,0,0,0,0,0,0,0,0,16.0742,0,0,28.9335,9.6445,0,0,0,0,3.2148,0,9.6445,3.2148,0,0,0,0,19.289,0,3.2148,0,0,0,0,0,0,0,0,3.2148,0,12.8593,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,0,0,0,6.4297,0,0,0,3.2148,0,0,0,3.2148,0,0,0
NRSMAI20150811,Maria Island,-42.59667,148.23333,2015-08-12 09:35:00,2015,8,12,09:35:00,0,0,0,0,0,0,0,0,1.5717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2868,0,0,0,0,0,1.5717,0,0,0,0,42.4358,0,0,0,0,0,0,0,0,0,0,0,4.7151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1434,0,0,0,0,0,0,0,0,0,4.7151,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,9.4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4302,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSDAR20150804_04:30,Darwin,-12.4,130.76805,2015-08-04 14:00:00,2015,8,4,14:00:00,0,0,0,0,0,0,0,0,0,0,0,22.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.8159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.102,0,22.102,0,0,0,0,0,0,0,0,0,0,0,0,0,44.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.7139,0,0,0,0,0,0,88.4079,0,0,0,0,0,0,309.4278,0,0,0,0,132.6119,0,0,22.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4079,0,0,0,0,0,0,0,640.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSYON20150804,Yongala,-19.30847,147.61842,2015-08-04 11:45:00,2015,8,4,11:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6582,0,0,0,0,5.4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8861,3.8861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0885,0,0,0,0,0,0,0,0,0,0,19.4303,0,0,15.5443,15.5443,0,0,0,23.3164,0,0,11.6582,0,0,0,0,0,0,0,0,0,0,7.7722,0,0,0,0,0,3.8861,0,7.7722,0,0,0,0,0,23.3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSDAR20150804_01:30,Darwin,-12.4,130.76805,2015-08-04 11:00:00,2015,8,4,11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSDAR20150803_22:30,Darwin,-12.4,130.76805,2015-08-04 08:00:00,2015,8,4,08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSDAR20150803_19:32,Darwin,-12.4,130.76805,2015-08-04 05:02:00,2015,8,4,05:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSNSI20150731,North Stradbroke,-27.345,153.562,2015-07-31 10:15:00,2015,7,31,10:15:00,0,0,0,0,0,0,0,0,0,0,0,0,9.6445,0,3.2148,0,0,0,3.2148,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,3.2148,0,0,0,0,32.1483,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,3.2148,0,0,0,0,0,32.1483,0,0,0,0,0,0,0,19.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.4374,0,3.2148,0,0,0,0,0,0,0,0,0,0,0,9.6445,16.0742,0,0,0,0,3.2148,0,9.6445,0,0,0,0,0,19.289,0,0,0,16.0742,0,0,0,0,0,0,0,0,9.6445,0,0,0,0,0,9.6445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,0,25.7187,0,0,0,0,0,0,0,0,0,0,0
NRSROT20150724,Rottnest Island,-32,115.41667,2015-07-24 09:20:00,2015,7,24,09:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,7.8585,0,0,0,7.8585,0,15.717,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,39.2924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5755,0,0,0,7.8585,0,0,0,86.4433,0,0,0,0,0,0,0,0,0,0,31.4339,0,0,86.4433,23.5755,0,0,0,15.717,0,0,0,15.717,0,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,47.1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5755,0,0,0,0,0,0,0,0,0,0,0
NRSMAI20150723,Maria Island,-42.59667,148.23333,2015-07-23 10:45:00,2015,7,23,10:45:00,0,0,0,0,4.7151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7151,0,0,0,0,28.2905,0,2.3575,0,0,0,0,0,0,0,0,0,2.3575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3575,0,0,0,0,0,0,0,0,2.3575,0,0,0,0,2.3575,0,0,0,0,2.3575,0,0,0,0,9.4302,0,2.3575,0,0,0,0,0,0,0,0,0,4.7151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3575,0,0,0
NRSPHB20150723,Port Hacking,-34.11923,151.22667,2015-07-23 10:07:00,2015,7,23,10:07:00,0,0,0,0,3.6085,0,0,0,3.6085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8255,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6085,0,0,0,0,0,0,3.6085,3.6085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2595,0,0,0,0,0,3.6085,0,0,0,0,28.8679,0,3.6085,14.434,3.6085,0,0,0,3.6085,0,0,3.6085,3.6085,0,0,0,0,0,0,0,21.6509,0,0,0,0,0,0,0,0,0,3.6085,0,0,0,0,0,3.6085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.217,0,0,0,0,0,0,0,0,0,0,0
NRSROT20150701,Rottnest Island,-32,115.41667,2015-07-01 09:46:00,2015,7,1,09:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4339,0,0,0,0,0,0,0,15.717,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4339,0,15.717,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.1509,31.4339,0,0,0,0,0,15.717,0,0,0,15.717,0,0,157.1697,31.4339,0,0,0,125.7358,0,0,0,31.4339,0,0,0,0,0,0,15.717,31.4339,15.717,0,0,0,0,0,0,15.717,0,110.0188,0,0,0,0,0,47.1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4339,0,0,0,0,0,0,0,0,0,0,0
NRSPHB20150630,Port Hacking,-34.11923,151.22667,2015-06-30 11:11:00,2015,6,30,11:11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,3.5363,0,3.5363,0,24.7542,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2179,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,7.0726,0,0,3.5363,0,21.2179,0,0,0,0,0,3.5363,0,10.609,0,0,3.5363,3.5363,0,0,0,0,10.609,0,0,56.5811,0,0,0,0,0,0,0,10.609,0,3.5363,0,0,0,0,0,10.6089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0
NRSKAI20150629,Kangaroo Island,-35.83217,136.44733,2015-06-30 07:35:00,2015,6,30,07:35:00,2.829,0,0,0,0,0,0,0,2.8291,0,0,0,0,0,0,0,0,0,0,0,4.2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.829,0,0,0,0,0,0,4.2436,0,0,0,65.0683,0,1.4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8291,0,0,11.3162,0,0,0,0,1.4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4145,0,0,0,31.1196,8.4872,1.4145,0,0,0,5.6581,19.8034,0,0,0,36.7777,0,1.4145,0,8.4872,0,0,0,0,0,0,0,5.6581,1.4145,0,0,0,2.8291,0,4.2436,5.6581,0,0,0,0,0,0,0,0,0,24.0469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6581,0,0,0,0,0,0,0,0,0,0,0
NRSNSI20150624,North Stradbroke,-27.345,153.562,2015-06-24 10:30:00,2015,6,24,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,0,0,0,25.7187,0,0,0,0,0,9.6445,0,0,0,0,0,0,0,0,3.2148,0,0,0,0,9.6445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6445,0,0,0,3.2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,3.2148,0,0,0,38.578,0,0,0,0,0,0,0,0,0,0,3.2148,0,0,16.0742,3.2148,0,0,0,22.5038,3.2148,0,25.7187,3.2148,0,0,0,0,6.4296,0,0,6.4297,6.4297,3.2148,0,0,0,0,0,19.289,0,9.6445,0,0,0,0,0,28.9335,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
