PROJECTNAME,TRIP_CODE,STATION,STATIONCODE,LONGITUDE,LATITUDE,SAMPLEDATELOCAL,BIOMASS_MGM3,SECCHI_M,SAMPLETYPE
IIOE,IIOE20190520,International Indian Ocean Expedition,IIOE,110,-35.01,2019-05-20 17:22:00,,,PZ
IIOE,IIOE20190529,International Indian Ocean Expedition,IIOE,110,-21.499,2019-05-29 16:30:00,,,PZ
SOTS,SOTS20120722,Southern Ocean Time Series,SOTS,142.25826,-46.93473,2012-07-23 00:30:00,,,Z
NRS Ichthyoplankton,NSF20180530,North Stradbroke Ichthyo 30m,NSF,153.5802,-27.3889,2018-05-30 10:20:00,,,F
NRS Ichthyoplankton,NSF20190118,North Stradbroke Ichthyo 30m,NSF,153.5802,-27.3889,2019-01-18 10:40:00,,,F
NRS Ichthyoplankton,NSF20190821,North Stradbroke Ichthyo 30m,NSF,153.5802,-27.3889,2019-08-21 10:40:00,,,F
NRS Ichthyoplankton,NSF20191024,North Stradbroke Ichthyo 30m,NSF,153.5802,-27.3889,2019-10-24 10:20:00,,,F
NRS Ichthyoplankton,PHA20150630,Port Hacking A,PHA,151.21667,-34.08333,2015-06-30 11:11:00,,,F
NRS Ichthyoplankton,PHA20180123,Port Hacking A,PHA,151.21667,-34.08333,2018-01-24 09:41:00,,,F
NRS Ichthyoplankton,PHA20190121,Port Hacking A,PHA,151.21667,-34.08333,2019-01-22 09:43:00,,,F
NRS Ichthyoplankton,PHA20190626,Port Hacking A,PHA,151.21667,-34.08333,2019-06-27 09:38:00,,,F
NRS,DAR20120417,Darwin,DAR,130.76805,-12.4,2012-04-17 09:42:00,27.03073,6,PZ
NRS,DAR20130405,Darwin,DAR,130.76805,-12.4,2013-04-05 09:40:00,3.21636,4.5,PZ
NRS,DAR20200922_0030,Darwin,DAR,130.76805,-12.4,2020-09-22 10:00:00,60.57207,1.2,PZ
NRS,DAR20121029,Darwin,DAR,130.76805,-12.4,2012-10-30 07:51:00,47.87781,1.8,PZ
NRS,DAR20150803_1932,Darwin,DAR,130.76805,-12.4,2015-08-04 05:02:00,60.0732,,Z
NRS,DAR20180208_2130,Darwin,DAR,130.76805,-12.4,2018-02-09 07:00:00,56.75541,2.5,PZ
NRS,DAR20150803_2230,Darwin,DAR,130.76805,-12.4,2015-08-04 08:00:00,30.58073,2.2,PZ
NRS,DAR20120729_1630,Darwin,DAR,130.76805,-12.4,2012-07-30 02:00:00,57.75986,,PZ
NRS,DAR20120729_2230,Darwin,DAR,130.76805,-12.4,2012-07-30 08:00:00,29.32068,4,PZ
NRS,DAR20160723,Darwin,DAR,130.76805,-12.4,2016-07-24 08:00:00,25.98153,1.5,PZ
NRS,DAR20150505,Darwin,DAR,130.76805,-12.4,2015-05-06 08:24:00,30.54985,1.3,Z
NRS,ESP20101013,Esperance,ESP,121.85,-33.93333,2010-10-13 08:15:00,4.1257,18,PZ
NRS,KAI20110319,Kangaroo Island,KAI,136.44733,-35.83217,2011-03-20 09:40:00,0.31826,,PZ
NRS,KAI20111026,Kangaroo Island,KAI,136.44733,-35.83217,2011-10-26 14:40:00,0.5941,,PZ
NRS,KAI20140713,Kangaroo Island,KAI,136.44733,-35.83217,2014-07-13 16:13:00,3.87934,,PZ
NRS,MAI20091013,Maria Island,MAI,148.23333,-42.59667,2009-10-13 11:00:00,10.30836,11,PZ
NRS,MAI20091207,Maria Island,MAI,148.23333,-42.59667,2009-12-07 11:10:00,57.09827,14,PZ
NRS,MAI20121112,Maria Island,MAI,148.23333,-42.59667,2012-11-13 10:45:00,17.11135,10,PZ
NRS,MAI20140408,Maria Island,MAI,148.23333,-42.59667,2014-04-08 11:03:00,4.68447,15,PZ
NRS,MAI20180919,Maria Island,MAI,148.23333,-42.59667,2018-09-20 09:50:00,12.25923,17,FPZ
NRS,MAI20181018,Maria Island,MAI,148.23333,-42.59667,2018-10-19 08:45:00,3.50331,13,FPZ
NRS,MAI20190106,Maria Island,MAI,148.23333,-42.59667,2019-01-07 08:50:00,18.43747,22,FPZ
NRS,MAI20200223,Maria Island,MAI,148.23333,-42.59667,2020-02-24 10:30:00,8.65219,20,PZ
NRS,MAI20200810,Maria Island,MAI,148.23333,-42.59667,2020-08-10 10:05:00,4.84239,19,PZ
NRS,MAI20100330,Maria Island,MAI,148.23333,-42.59667,2010-03-30 11:40:00,7.06379,18,PZ
NRS,MAI20161117,Maria Island,MAI,148.23333,-42.59667,2016-11-18 09:10:00,5.67696,20,FPZ
NRS,MAI20100120,Maria Island,MAI,148.23333,-42.59667,2010-01-21 10:50:00,7.67381,11.5,PZ
NRS,MAI20091111,Maria Island,MAI,148.23333,-42.59667,2009-11-11 11:30:00,32.52086,19,PZ
NRS,MAI20140703,Maria Island,MAI,148.23333,-42.59667,2014-07-03 11:30:00,0.70254,19,PZ
NRS,MAI20150312,Maria Island,MAI,148.23333,-42.59667,2015-03-13 09:33:00,1.3768,15,PZ
NRS,MAI20090506,Maria Island,MAI,148.23333,-42.59667,2009-05-06 11:20:00,4.04466,9,PZ
NRS,MAI20131117,Maria Island,MAI,148.23333,-42.59667,2013-11-18 10:50:00,8.51622,17,PZ
NRS,MAI20150811,Maria Island,MAI,148.23333,-42.59667,2015-08-12 09:35:00,1.36737,15,FPZ
NRS,MAI20090716,Maria Island,MAI,148.23333,-42.59667,2009-07-16 11:36:00,2.15273,20,PZ
NRS,MAI20180711,Maria Island,MAI,148.23333,-42.59667,2018-07-12 08:40:00,6.27107,17,PZ
NRS,NIN20110501,Ningaloo,NIN,113.779,-21.99,2011-05-01 08:24:00,15.26274,9,PZ
NRS,NSI20090819,North Stradbroke,NSI,153.562,-27.345,2009-08-20 08:45:00,52.6847,19,Z
NRS,NSI20091021,North Stradbroke,NSI,153.562,-27.345,2009-10-22 09:20:00,19.10254,20,PZ
NRS,NSI20110606,North Stradbroke,NSI,153.562,-27.345,2011-06-06 10:00:00,5.58095,22,PZ
NRS,NSI20110816,North Stradbroke,NSI,153.562,-27.345,2011-08-16 10:00:00,16.5371,23,PZ
NRS,NSI20130706,North Stradbroke,NSI,153.562,-27.345,2013-07-07 09:40:00,5.25946,23,PZ
NRS,NSI20130819,North Stradbroke,NSI,153.562,-27.345,2013-08-19 10:10:00,5.21446,13,PZ
NRS,NSI20151027,North Stradbroke,NSI,153.562,-27.345,2015-10-27 10:50:00,4.89297,20,FPZ
NRS,NSI20170424,North Stradbroke,NSI,153.562,-27.345,2017-04-24 11:00:00,11.30335,22,FPZ
NRS,NSI20180417,North Stradbroke,NSI,153.562,-27.345,2018-04-17 10:15:00,9.41303,31,FPZ
NRS,NSI20210328,North Stradbroke,NSI,153.562,-27.345,2021-03-29 09:00:00,,21,PZ
NRS,NSI20210615,North Stradbroke,NSI,153.562,-27.345,2021-06-15 10:05:00,,18,PZ
NRS,NSI20101115,North Stradbroke,NSI,153.562,-27.345,2010-11-16 09:30:00,32.59199,16,PZ
NRS,NSI20140507,North Stradbroke,NSI,153.562,-27.345,2014-05-07 10:25:00,9.94026,17,PZ
NRS,NSI20081030,North Stradbroke,NSI,153.562,-27.345,2008-10-30 10:30:00,12.36425,,Z
NRS,NSI20090114,North Stradbroke,NSI,153.562,-27.345,2009-01-14 10:30:00,18.88393,,Z
NRS,NSI20140404,North Stradbroke,NSI,153.562,-27.345,2014-04-04 10:45:00,14.57605,30,PZ
NRS,NSI20140213,North Stradbroke,NSI,153.562,-27.345,2014-02-13 10:20:00,13.02007,30,PZ
NRS,NSI20160120,North Stradbroke,NSI,153.562,-27.345,2016-01-20 10:30:00,10.80827,28.5,FPZ
NRS,NSI20140917,North Stradbroke,NSI,153.562,-27.345,2014-09-17 10:30:00,20.42062,18,FPZ
NRS,NSI20141107,North Stradbroke,NSI,153.562,-27.345,2014-11-07 10:35:00,11.34836,22,FPZ
NRS,PH420040421,Port Hacking 4,PH4,151.21815,-34.11758,2004-04-21 00:00:00,,,Z
NRS,PH420040823,Port Hacking 4,PH4,151.21815,-34.11758,2004-08-23 00:00:00,,,Z
NRS,PH420041027,Port Hacking 4,PH4,151.21815,-34.11758,2004-10-27 00:00:00,,,Z
NRS,PH420050131,Port Hacking 4,PH4,151.21815,-34.11758,2005-01-31 00:00:00,,,Z
NRS,PH420050225,Port Hacking 4,PH4,151.21815,-34.11758,2005-02-25 00:00:00,,,Z
NRS,PH420070418,Port Hacking 4,PH4,151.21815,-34.11758,2007-04-18 00:00:00,,,Z
NRS,PH420080219,Port Hacking 4,PH4,151.21815,-34.11758,2008-02-19 00:00:00,,,Z
NRS,PH420080529,Port Hacking 4,PH4,151.21815,-34.11758,2008-05-29 00:00:00,,,Z
NRS,PHB20090318,Port Hacking,PHB,151.22667,-34.11923,2009-03-19 09:39:00,17.84779,10,PZ
NRS,PHB20090623,Port Hacking,PHB,151.22667,-34.11923,2009-06-24 09:10:00,3.38425,12,PZ
NRS,PHB20091206,Port Hacking,PHB,151.22667,-34.11923,2009-12-07 09:14:00,65.55979,14,PZ
NRS,PHB20110329,Port Hacking,PHB,151.22667,-34.11923,2011-03-30 09:33:00,3.41961,21,PZ
NRS,PHB20130227,Port Hacking,PHB,151.22667,-34.11923,2013-02-28 08:03:00,1.79998,11,PZ
NRS,PHB20130319,Port Hacking,PHB,151.22667,-34.11923,2013-03-20 09:27:00,2.04045,23.5,PZ
NRS,PHB20140716,Port Hacking,PHB,151.22667,-34.11923,2014-07-16 10:00:00,5.15595,20,PZ
NRS,PHB20150121,Port Hacking,PHB,151.22667,-34.11923,2015-01-22 09:48:00,4.59721,10,PZ
NRS,PHB20160201,Port Hacking,PHB,151.22667,-34.11923,2016-02-02 10:52:00,7.62076,16,FPZ
NRS,PHB20170716,Port Hacking,PHB,151.22667,-34.11923,2017-07-17 09:42:00,5.80663,18.5,FPZ
NRS,PHB20170921,Port Hacking,PHB,151.22667,-34.11923,2017-09-22 08:48:00,16.79751,14.5,FPZ
NRS,PHB20190923,Port Hacking,PHB,151.22667,-34.11923,2019-09-24 09:36:00,15.64467,19,FPZ
NRS,PHB20191118,Port Hacking,PHB,151.22667,-34.11923,2019-11-19 09:15:00,7.86123,12,FPZ
NRS,PHB20200224,Port Hacking,PHB,151.22667,-34.11923,2020-02-25 08:52:00,2.93868,15,PZ
NRS,PHB20210615,Port Hacking,PHB,151.22667,-34.11923,2021-06-16 09:40:00,,19,PZ
NRS,PHB20120517,Port Hacking,PHB,151.22667,-34.11923,2012-05-18 09:33:00,5.6581,11,PZ
NRS,PHB20131027,Port Hacking,PHB,151.22667,-34.11923,2013-10-28 10:17:00,8.93981,15.5,PZ
NRS,PHB20130826,Port Hacking,PHB,151.22667,-34.11923,2013-08-27 09:30:00,14.99107,17,PZ
NRS,PHB20140824,Port Hacking,PHB,151.22667,-34.11923,2014-08-25 09:57:00,5.10997,12.5,PZ
NRS,PHB20160926,Port Hacking,PHB,151.22667,-34.11923,2016-09-27 09:54:00,10.68675,16,FPZ
NRS,PHB20150330,Port Hacking,PHB,151.22667,-34.11923,2015-03-31 09:32:00,4.85341,24,PZ
NRS,ROT20100416,Rottnest Island,ROT,115.41667,-32,2010-04-16 08:30:00,17.56371,17.3,PZ
NRS,ROT20101215,Rottnest Island,ROT,115.41667,-32,2010-12-15 10:20:00,5.6974,20.5,PZ
NRS,ROT20200304,Rottnest Island,ROT,115.41667,-32,2020-03-04 09:25:00,13.99596,18.5,PZ
NRS,ROT20170428,Rottnest Island,ROT,115.41667,-32,2017-04-28 09:52:00,4.29859,20,FPZ
NRS,ROT20140919,Rottnest Island,ROT,115.41667,-32,2014-09-19 12:57:00,6.76615,14,PZ
NRS,ROT20120221,Rottnest Island,ROT,115.41667,-32,2012-02-21 09:40:00,12.11778,20.5,PZ
NRS,ROT20181130,Rottnest Island,ROT,115.41667,-32,2018-11-30 09:33:00,11.40266,17.5,FPZ
NRS,ROT20191126,Rottnest Island,ROT,115.41667,-32,2019-11-26 09:30:00,6.68364,21.5,PZ
NRS,ROT20200520,Rottnest Island,ROT,115.41667,-32,2020-05-20 09:22:00,18.64523,12,PZ
NRS,ROT20191104,Rottnest Island,ROT,115.41667,-32,2019-11-04 09:25:00,,15,FP
NRS,ROT20141014,Rottnest Island,ROT,115.41667,-32,2014-10-14 11:52:00,6.60898,20,PZ
NRS,YON20100119,Yongala,YON,147.61842,-19.30847,2010-01-19 10:45:00,43.76873,14,PZ
NRS,YON20130515,Yongala,YON,147.61842,-19.30847,2013-05-15 10:30:00,26.54958,13,PZ
NRS,YON20130719,Yongala,YON,147.61842,-19.30847,2013-07-19 11:08:00,11.32981,14,PZ
NRS,YON20140122,Yongala,YON,147.61842,-19.30847,2014-01-22 10:00:00,9.35764,13,PZ
NRS,YON20151203,Yongala,YON,147.61842,-19.30847,2015-12-03 11:00:00,9.004,15,PZ
NRS,YON20170906,Yongala,YON,147.61842,-19.30847,2017-09-06 10:00:00,16.56411,12,PZ
NRS,YON20171130,Yongala,YON,147.61842,-19.30847,2017-11-30 10:34:00,9.90169,14,PZ
NRS,YON20181213,Yongala,YON,147.61842,-19.30847,2018-12-13 10:30:00,12.27809,13,PZ
NRS,YON20191202,Yongala,YON,147.61842,-19.30847,2019-12-03 09:45:00,22.50866,14,PZ
NRS,YON20200116,Yongala,YON,147.61842,-19.30847,2020-01-16 10:05:00,10.50014,11,PZ
NRS,YON20180602,Yongala,YON,147.61842,-19.30847,2018-06-03 09:10:00,18.16252,12,PZ
NRS,YON20100224,Yongala,YON,147.61842,-19.30847,2010-02-24 10:58:00,35.6488,16,PZ
NRS,YON20131114,Yongala,YON,147.61842,-19.30847,2013-11-14 10:32:00,14.66211,11,PZ
NRS,YON20190703,Yongala,YON,147.61842,-19.30847,2019-07-03 10:50:00,50.39253,9,PZ
NRS,YON20140820,Yongala,YON,147.61842,-19.30847,2014-08-20 11:15:00,7.43986,14,PZ
NRS,YON20200306,Yongala,YON,147.61842,-19.30847,2020-03-06 10:25:00,53.98325,16,PZ
NRS,YON20181011,Yongala,YON,147.61842,-19.30847,2018-10-11 10:54:00,20.98804,15,PZ
NRS,YON20210513,Yongala,YON,147.61842,-19.30847,2021-05-13 10:13:00,,19,PZ
NWS,NWS_3.1,North West Shelf,NWS,120.6191,-18.1717,2015-01-20 00:10:00,,,P
NWS,NWS_4.2,North West Shelf,NWS,120.6191,-18.1717,2015-01-21 00:15:01,,,P
NWS,NWS_6.1,North West Shelf,NWS,120.6191,-18.1717,2015-01-22 01:16:02,,,P
NWS,NWS_7.2,North West Shelf,NWS,120.6191,-18.1717,2015-01-22 07:03:01,,,P
NWS,NWS_8.1,North West Shelf,NWS,120.6191,-18.1717,2015-01-22 10:04:00,,,P
NWS,NWS_10.2,North West Shelf,NWS,120.6191,-18.1717,2015-01-23 00:00:01,,,P
NWS,NWS_11.3,North West Shelf,NWS,120.6191,-18.1717,2015-01-23 04:02:01,,,P
NWS,NWS_18.1,North West Shelf,NWS,120.6191,-18.1717,2015-01-24 10:02:01,,,P
IIOE,IIOE20190521,International Indian Ocean Expedition,IIOE,110,-33.5,2019-05-21 15:49:00,,,PZ
IIOE,IIOE20190517,International Indian Ocean Expedition,IIOE,110,-39.34,2019-05-17 16:24:00,,,PZ
IIOE,IIOE20190606,International Indian Ocean Expedition,IIOE,111.163,-13.781,2019-06-06 23:50:00,,,PZ
NRS Ichthyoplankton,NSF20160412,North Stradbroke Ichthyo 30m,NSF,153.5802,-27.3889,2016-04-12 10:45:00,,,F
NRS Ichthyoplankton,NSF20160517,North Stradbroke Ichthyo 30m,NSF,153.5802,-27.3889,2016-05-17 10:30:00,,,F
NRS Ichthyoplankton,NSF20161019,North Stradbroke Ichthyo 30m,NSF,153.5802,-27.3889,2016-10-20 09:40:00,,,F
NRS Ichthyoplankton,NSF20190322,North Stradbroke Ichthyo 30m,NSF,153.5802,-27.3889,2019-03-22 10:50:00,,,F
NRS Ichthyoplankton,NSF20191220,North Stradbroke Ichthyo 30m,NSF,153.5802,-27.3889,2019-12-20 10:20:00,,,F
NRS Ichthyoplankton,PHA20151013,Port Hacking A,PHA,151.21667,-34.08333,2015-10-14 09:42:00,,,F
NRS Ichthyoplankton,PHA20151115,Port Hacking A,PHA,151.21667,-34.08333,2015-11-16 09:33:00,,,F
NRS Ichthyoplankton,PHA20160719,Port Hacking A,PHA,151.21667,-34.08333,2016-07-19 10:19:00,,,F
NRS Ichthyoplankton,PHA20170517,Port Hacking A,PHA,151.21667,-34.08333,2017-05-18 09:45:00,,,F
NRS Ichthyoplankton,PHA20180221,Port Hacking A,PHA,151.21667,-34.08333,2018-02-22 09:18:00,,,F
NRS Ichthyoplankton,PHA20180326,Port Hacking A,PHA,151.21667,-34.08333,2018-03-27 09:40:00,,,F
NRS Ichthyoplankton,PHA20190729,Port Hacking A,PHA,151.21667,-34.08333,2019-07-29 10:03:00,,,F
NRS Ichthyoplankton,PHA20190827,Port Hacking A,PHA,151.21667,-34.08333,2019-08-28 09:59:00,,,F
NRS Ichthyoplankton,PHA20191028,Port Hacking A,PHA,151.21667,-34.08333,2019-10-29 09:30:00,,,F
NRS,DAR20150203_0030,Darwin,DAR,130.76805,-12.4,2015-02-03 10:00:00,48.44755,3,Z
NRS,DAR20180209_0330,Darwin,DAR,130.76805,-12.4,2018-02-09 13:00:00,30.66773,2.9,PZ
NRS,DAR20190214_0030,Darwin,DAR,130.76805,-12.4,2019-02-14 10:00:00,10.15131,1.2,PZ
NRS,DAR20200204_0330,Darwin,DAR,130.76805,-12.4,2020-02-04 13:00:00,59.0357,3,PZ
NRS,DAR20200204_0630,Darwin,DAR,130.76805,-12.4,2020-02-04 16:01:00,77.48696,2,PZ
NRS,DAR20200922_0630,Darwin,DAR,130.76805,-12.4,2020-09-22 16:00:00,116.2034,1,PZ
NRS,DAR20150202_2130,Darwin,DAR,130.76805,-12.4,2015-02-03 07:00:00,29.88895,2.5,Z
NRS,DAR20180509,Darwin,DAR,130.76805,-12.4,2018-05-10 07:02:00,16.84171,5,PZ
NRS,DAR20130617_1500,Darwin,DAR,130.76805,-12.4,2013-06-18 00:30:00,23.69333,,PZ
NRS,DAR20160201_2130,Darwin,DAR,130.76805,-12.4,2016-02-02 07:00:00,20.39276,1.5,PZ
NRS,DAR20170516,Darwin,DAR,130.76805,-12.4,2017-05-17 08:47:00,58.26603,2,PZ
NRS,DAR20160530,Darwin,DAR,130.76805,-12.4,2016-05-31 07:50:00,29.30428,3.5,PZ
NRS,DAR20120730_0130,Darwin,DAR,130.76805,-12.4,2012-07-30 11:00:00,30.95885,4,Z
NRS,DAR20120729_1930,Darwin,DAR,130.76805,-12.4,2012-07-30 05:00:00,49.6622,,PZ
NRS,DAR20210303,Darwin,DAR,130.76805,-12.4,2021-03-04 08:00:00,,2,PZ
NRS,ESP20120612,Esperance,ESP,121.85,-33.93333,2012-06-12 09:24:00,9.70522,12,PZ
NRS,ESP20130725,Esperance,ESP,121.85,-33.93333,2013-07-25 09:57:00,5.85457,14,PZ
NRS,KAI20130506,Kangaroo Island,KAI,136.44733,-35.83217,2013-05-07 07:55:00,41.55527,,PZ
NRS,KAI20091215,Kangaroo Island,KAI,136.44733,-35.83217,2009-12-16 07:15:00,0.76738,,PZ
NRS,KAI20100112,Kangaroo Island,KAI,136.44733,-35.83217,2010-01-13 07:00:00,12.34528,,PZ
NRS,KAI20140122,Kangaroo Island,KAI,136.44733,-35.83217,2014-01-22 15:15:00,40.46962,,PZ
NRS,KAI20150629,Kangaroo Island,KAI,136.44733,-35.83217,2015-06-30 07:35:00,0.43496,,FPZ
NRS,KAI20201123,Kangaroo Island,KAI,136.44733,-35.83217,2020-11-24 06:55:00,13.57592,,PZ
NRS,MAI20100505,Maria Island,MAI,148.23333,-42.59667,2010-05-05 11:30:00,8.77006,36,PZ
NRS,MAI20101001,Maria Island,MAI,148.23333,-42.59667,2010-10-01 12:40:00,2.71854,16,PZ
NRS,MAI20120412,Maria Island,MAI,148.23333,-42.59667,2012-04-12 10:45:00,2.34723,12,PZ
NRS,MAI20140516,Maria Island,MAI,148.23333,-42.59667,2014-05-16 10:20:00,7.83501,13,PZ
NRS,MAI20171123,Maria Island,MAI,148.23333,-42.59667,2017-11-24 09:50:00,14.23957,13,FPZ
NRS,MAI20110531,Maria Island,MAI,148.23333,-42.59667,2011-05-31 11:38:00,2.0378,16,PZ
NRS,MAI20150224,Maria Island,MAI,148.23333,-42.59667,2015-02-25 10:20:00,4.54534,17,FPZ
NRS,MAI20151118,Maria Island,MAI,148.23333,-42.59667,2015-11-19 10:45:00,24.51847,9,FPZ
NRS,MAI20150421,Maria Island,MAI,148.23333,-42.59667,2015-04-21 10:50:00,11.95275,19,FPZ
NRS,MAI20090421,Maria Island,MAI,148.23333,-42.59667,2009-04-21 11:45:00,3.13848,15.2,PZ
NRS,NIN20101108,Ningaloo,NIN,113.779,-21.99,2010-11-08 15:00:00,33.15651,14,PZ
NRS,NIN20111107,Ningaloo,NIN,113.779,-21.99,2011-11-07 10:00:00,18.36056,18,PZ
NRS,NSI20091015,North Stradbroke,NSI,153.562,-27.345,2009-10-15 10:10:00,29.14568,12,PZ
NRS,NSI20091101,North Stradbroke,NSI,153.562,-27.345,2009-11-02 09:02:00,15.22545,21,PZ
NRS,NSI20100411,North Stradbroke,NSI,153.562,-27.345,2010-04-12 08:35:00,17.15435,19,PZ
NRS,NSI20110323,North Stradbroke,NSI,153.562,-27.345,2011-03-23 10:20:00,6.17891,27,PZ
NRS,NSI20170627,North Stradbroke,NSI,153.562,-27.345,2017-06-27 10:20:00,9.23943,16,FPZ
NRS,NSI20190322,North Stradbroke,NSI,153.562,-27.345,2019-03-22 10:50:00,16.11918,14,FPZ
NRS,NSI20190916,North Stradbroke,NSI,153.562,-27.345,2019-09-16 10:20:00,8.55788,16,FPZ
NRS,NSI20200528,North Stradbroke,NSI,153.562,-27.345,2020-05-28 11:00:00,8.07566,23,FPZ
NRS,NSI20200720,North Stradbroke,NSI,153.562,-27.345,2020-07-20 10:30:00,17.12863,21,PZ
NRS,NSI20201221,North Stradbroke,NSI,153.562,-27.345,2020-12-21 10:30:00,16.96146,13,PZ
NRS,NSI20100817,North Stradbroke,NSI,153.562,-27.345,2010-08-18 08:25:00,17.76517,20,PZ
NRS,NSI20110119,North Stradbroke,NSI,153.562,-27.345,2011-01-19 10:00:00,13.66304,12,PZ
NRS,NSI20180123,North Stradbroke,NSI,153.562,-27.345,2018-01-23 10:20:00,13.9138,32,FPZ
NRS,NSI20160318,North Stradbroke,NSI,153.562,-27.345,2016-03-18 10:30:00,14.54391,23,FPZ
NRS,NSI20120821,North Stradbroke,NSI,153.562,-27.345,2012-08-21 10:15:00,14.00381,19,PZ
NRS,PH420020604,Port Hacking 4,PH4,151.21815,-34.11758,2002-06-04 00:00:00,,,Z
NRS,PH420021218,Port Hacking 4,PH4,151.21815,-34.11758,2002-12-18 00:00:00,,,Z
NRS,PH420030120,Port Hacking 4,PH4,151.21815,-34.11758,2003-01-20 00:00:00,,,Z
NRS,PH420040625,Port Hacking 4,PH4,151.21815,-34.11758,2004-06-25 00:00:00,,,Z
NRS,PH420060224,Port Hacking 4,PH4,151.21815,-34.11758,2006-02-24 00:00:00,,,Z
NRS,PH420070830,Port Hacking 4,PH4,151.21815,-34.11758,2007-08-30 00:00:00,,,Z
NRS,PH420071128,Port Hacking 4,PH4,151.21815,-34.11758,2007-11-28 00:00:00,,,Z
NRS,PH420080430,Port Hacking 4,PH4,151.21815,-34.11758,2008-04-30 00:00:00,,,Z
NRS,PH420080805,Port Hacking 4,PH4,151.21815,-34.11758,2008-08-05 00:00:00,,,Z
NRS,PH420080924,Port Hacking 4,PH4,151.21815,-34.11758,2008-09-24 00:00:00,,,Z
NRS,PH420081017,Port Hacking 4,PH4,151.21815,-34.11758,2008-10-17 00:00:00,,,Z
NRS,PHB20090819,Port Hacking,PHB,151.22667,-34.11923,2009-08-20 09:19:00,9.48086,15.5,PZ
NRS,PHB20090920,Port Hacking,PHB,151.22667,-34.11923,2009-09-21 09:17:00,15.9205,16,PZZ
NRS,PHB20110228,Port Hacking,PHB,151.22667,-34.11923,2011-03-01 09:30:00,1.35087,20.5,PZ
NRS,PHB20110420,Port Hacking,PHB,151.22667,-34.11923,2011-04-21 09:36:00,0.60824,19,PZ
NRS,PHB20110717,Port Hacking,PHB,151.22667,-34.11923,2011-07-18 09:38:00,0.41374,10,PZ
NRS,PHB20111018,Port Hacking,PHB,151.22667,-34.11923,2011-10-19 09:31:00,8.30681,11,PZ
NRS,PHB20120311,Port Hacking,PHB,151.22667,-34.11923,2012-03-12 09:00:00,4.44161,17.5,PZ
NRS,PHB20161204,Port Hacking,PHB,151.22667,-34.11923,2016-12-05 09:45:00,16.92128,16,FPZ
NRS,PHB20151115,Port Hacking,PHB,151.22667,-34.11923,2015-11-16 09:33:00,8.14414,12.5,FPZ
NRS,PHB20170517,Port Hacking,PHB,151.22667,-34.11923,2017-05-18 09:45:00,5.27265,19,FPZ
NRS,PHB20210519,Port Hacking,PHB,151.22667,-34.11923,2021-05-20 06:58:00,,13,PZ
NRS,PHB20150225,Port Hacking,PHB,151.22667,-34.11923,2015-02-26 09:37:00,7.26713,17,PZ
NRS,PHB20140317,Port Hacking,PHB,151.22667,-34.11923,2014-03-18 09:48:00,4.66508,19.5,PZ
NRS,PHB20110203,Port Hacking,PHB,151.22667,-34.11923,2011-02-04 09:58:00,10.64431,18,PZ
NRS,PHB20130125,Port Hacking,PHB,151.22667,-34.11923,2013-01-25 10:54:00,13.60421,14,Z
NRS,PHB20200831,Port Hacking,PHB,151.22667,-34.11923,2020-09-01 09:44:00,7.61015,11,PZ
NRS,PHB20140911,Port Hacking,PHB,151.22667,-34.11923,2014-09-11 10:13:00,28.66892,14,FPZ
NRS,ROT20091026,Rottnest Island,ROT,115.41667,-32,2009-10-26 09:53:00,11.3555,15,PZ
NRS,ROT20100723,Rottnest Island,ROT,115.41667,-32,2010-07-23 12:02:00,4.55792,19.5,PZ
NRS,ROT20100820,Rottnest Island,ROT,115.41667,-32,2010-08-20 14:30:00,20.92714,20,PZ
NRS,ROT20150724,Rottnest Island,ROT,115.41667,-32,2015-07-24 09:20:00,5.10801,24,PZ
NRS,ROT20171214,Rottnest Island,ROT,115.41667,-32,2017-12-14 09:37:00,20.10986,19,FPZ
NRS,ROT20180125,Rottnest Island,ROT,115.41667,-32,2018-01-25 10:00:00,12.55392,15.5,FPZ
NRS,ROT20190507,Rottnest Island,ROT,115.41667,-32,2019-05-07 09:40:00,25.84655,19,FPZ
NRS,ROT20160223,Rottnest Island,ROT,115.41667,-32,2016-02-23 08:57:00,8.02351,17,FPZ
NRS,ROT20110622,Rottnest Island,ROT,115.41667,-32,2011-06-22 10:00:00,5.90958,12,PZ
NRS,ROT20200605,Rottnest Island,ROT,115.41667,-32,2020-06-05 09:13:00,16.44387,12.5,PZ
NRS,ROT20131218,Rottnest Island,ROT,115.41667,-32,2013-12-18 10:43:00,24.18841,17,PZ
NRS,ROT20140519,Rottnest Island,ROT,115.41667,-32,2014-05-19 12:22:00,6.82902,10,PZ
NRS,ROT20160324,Rottnest Island,ROT,115.41667,-32,2016-03-24 09:47:00,5.34376,16,FPZ
NRS,ROT20171123,Rottnest Island,ROT,115.41667,-32,2017-11-23 10:05:00,13.44569,14,FPZ
NRS,YON20101101,Yongala,YON,147.61842,-19.30847,2010-11-01 11:45:00,8.55516,15,PZ
NRS,YON20111027,Yongala,YON,147.61842,-19.30847,2011-10-27 13:44:00,12.66924,21,PZ
NRS,YON20120604,Yongala,YON,147.61842,-19.30847,2012-06-04 10:30:00,13.60122,15,PZ
NRS,YON20130808,Yongala,YON,147.61842,-19.30847,2013-08-08 10:58:00,9.79288,22,PZ
NRS,YON20180130,Yongala,YON,147.61842,-19.30847,2018-01-30 10:05:00,18.53846,16,PZ
